cell_id,theta_skew_deg,z,regime
3164,71.435,2.380,low
3165,75.197,2.261,low
3166,88.695,1.917,low
3167,79.940,2.127,low
3168,88.015,1.931,low
3169,83.746,2.030,low
3170,86.222,1.972,low
3171,86.222,1.972,low
3172,88.015,1.931,low
3173,84.739,2.006,low
3174,82.694,2.056,low
3175,84.739,2.006,low
3176,71.862,2.366,low
3177,72.650,2.340,low
3178,88.955,1.911,low
3179,85.493,1.988,low
3180,88.955,1.911,low
3181,67.334,2.525,low
3182,88.112,1.929,low
3183,73.933,2.299,low
3184,80.526,2.111,low
3185,69.056,2.462,low
3186,83.896,2.026,low
3187,77.437,2.195,low
3188,83.896,2.026,low
3189,85.707,1.984,low
3190,86.974,1.955,low
3191,79.105,2.149,low
3192,81.891,2.076,low
3193,74.934,2.269,low
3194,83.900,2.026,low
3195,78.442,2.167,low
3196,82.929,2.050,low
3197,83.900,2.026,low
3198,83.475,2.037,low
3199,73.680,2.307,low
3200,69.890,2.432,low
3201,83.561,2.034,low
3202,86.348,1.969,low
3203,85.207,1.995,low
3204,76.550,2.221,low
3205,76.550,2.221,low
3206,77.006,2.208,low
3207,72.527,2.344,low
3208,84.369,2.015,low
3209,83.307,2.041,low
3210,76.859,2.212,low
3211,76.859,2.212,low
3212,87.190,1.950,low
3213,88.312,1.925,low
3214,82.337,2.065,low
3215,70.410,2.414,low
3216,70.410,2.414,low
3217,68.161,2.494,low
3218,79.035,2.151,low
3219,79.035,2.151,low
3220,76.059,2.235,low
3221,82.174,2.069,low
3222,82.581,2.059,low
3223,80.497,2.112,low
3224,72.735,2.337,low
3225,87.953,1.933,low
3226,78.982,2.152,low
3227,88.262,1.926,low
3228,88.651,1.918,low
3229,88.651,1.918,low
3230,88.262,1.926,low
3231,75.473,2.252,low
3232,78.621,2.162,low
3233,76.605,2.219,low
3234,57.229,2.971,low
3235,86.491,1.966,low
3236,86.491,1.966,low
3237,78.621,2.162,low
3238,72.044,2.360,low
3239,77.167,2.203,low
3240,75.970,2.238,low
3241,60.197,2.824,low
3242,71.079,2.392,low
3243,81.401,2.088,low
3244,88.449,1.922,low
3245,88.449,1.922,low
3246,75.242,2.259,low
3247,73.367,2.317,low
3248,88.801,1.914,low
3249,65.364,2.601,low
3250,83.319,2.040,low
3251,88.801,1.914,low
3252,87.294,1.947,low
3253,87.294,1.947,low
3254,79.229,2.146,low
3255,84.648,2.008,low
3256,84.826,2.004,low
3257,84.826,2.004,low
3258,84.040,2.023,low
3259,81.216,2.093,low
3260,72.357,2.349,low
3261,70.986,2.395,low
3262,86.989,1.954,low
3263,75.534,2.251,low
3264,72.701,2.338,low
3265,88.679,1.917,low
3266,76.247,2.230,low
3267,82.725,2.055,low
3268,76.949,2.209,low
3269,53.730,3.164,trans
3270,67.360,2.524,low
3271,52.206,3.256,trans
3272,58.000,2.931,low
3273,58.000,2.931,low
3274,83.146,2.045,low
3275,62.242,2.731,low
3276,78.013,2.179,low
3277,62.657,2.713,low
3278,55.132,3.084,trans
3279,81.042,2.098,low
3280,89.401,1.902,low
3281,78.624,2.162,low
3282,89.401,1.902,low
3283,60.718,2.800,low
3284,64.827,2.622,low
3285,70.786,2.402,low
3286,84.274,2.017,low
3287,77.825,2.184,low
3288,79.259,2.145,low
3289,63.647,2.671,low
3290,57.698,2.946,low
3291,86.355,1.969,low
3292,86.355,1.969,low
3293,87.021,1.954,low
3294,87.021,1.954,low
3295,76.520,2.222,low
3296,87.304,1.947,low
3297,87.304,1.947,low
3298,84.539,2.011,low
3299,84.539,2.011,low
3300,82.914,2.050,low
3301,65.977,2.577,low
3302,87.017,1.954,low
3303,87.017,1.954,low
3304,75.828,2.242,low
3305,75.828,2.242,low
3306,86.072,1.975,low
3307,86.072,1.975,low
3308,89.898,1.891,low
3309,89.898,1.891,low
3310,83.680,2.032,low
3311,83.466,2.037,low
3312,81.893,2.076,low
3313,82.396,2.063,low
3314,78.291,2.171,low
3315,81.640,2.082,low
3316,63.872,2.662,low
3317,85.947,1.978,low
3318,89.638,1.897,low
3319,88.195,1.928,low
3320,84.911,2.002,low
3321,57.103,2.977,low
3322,67.865,2.505,low
3323,66.532,2.555,low
3324,78.608,2.163,low
3325,78.520,2.165,low
3326,52.230,3.255,trans
3327,78.520,2.165,low
3328,55.742,3.050,trans
3329,88.781,1.915,low
3330,81.040,2.098,low
3331,80.550,2.110,low
3332,87.790,1.936,low
3333,74.928,2.269,low
3334,84.909,2.002,low
3335,88.873,1.913,low
3336,77.896,2.182,low
3337,84.732,2.006,low
3338,84.860,2.003,low
3339,88.873,1.913,low
3340,78.328,2.170,low
3341,84.627,2.009,low
3342,84.627,2.009,low
3343,79.352,2.142,low
3344,86.978,1.955,low
3345,83.999,2.024,low
3346,84.251,2.018,low
3347,87.871,1.935,low
3348,75.357,2.256,low
3349,65.481,2.596,low
3350,84.979,2.000,low
3351,79.893,2.128,low
3352,81.008,2.099,low
3353,76.862,2.212,low
3354,76.862,2.212,low
3355,87.790,1.936,low
3356,86.936,1.955,low
3357,74.470,2.283,low
3358,87.776,1.937,low
3359,74.470,2.283,low
3360,79.679,2.134,low
3361,83.529,2.035,low
3362,88.828,1.914,low
3363,83.393,2.039,low
3364,88.828,1.914,low
3365,87.937,1.933,low
3366,69.093,2.460,low
3367,75.306,2.257,low
3368,72.814,2.335,low
3369,89.989,1.889,low
3370,81.609,2.083,low
3371,89.111,1.908,low
3372,89.111,1.908,low
3373,79.659,2.134,low
3374,88.908,1.912,low
3375,79.330,2.143,low
3376,62.719,2.711,low
3377,79.330,2.143,low
3378,61.298,2.773,low
3379,84.797,2.005,low
3380,79.930,2.127,low
3381,86.086,1.975,low
3382,85.392,1.991,low
3383,89.153,1.907,low
3384,89.153,1.907,low
3385,73.516,2.312,low
3386,85.711,1.983,low
3387,88.446,1.922,low
3388,77.398,2.196,low
3389,78.589,2.163,low
3390,79.800,2.130,low
3391,79.167,2.147,low
3392,76.014,2.236,low
3393,80.538,2.111,low
3394,85.950,1.978,low
3395,89.656,1.896,low
3396,85.950,1.978,low
3397,89.656,1.896,low
3398,89.005,1.910,low
3399,84.168,2.020,low
3400,86.277,1.970,low
3401,86.277,1.970,low
3402,84.526,2.011,low
3403,77.930,2.181,low
3404,77.930,2.181,low
3405,87.178,1.950,low
3406,83.845,2.028,low
3407,75.176,2.261,low
3408,83.845,2.028,low
3409,88.060,1.931,low
3410,76.416,2.225,low
3411,63.662,2.670,low
3412,63.662,2.670,low
3413,68.701,2.474,low
3414,55.581,3.059,trans
3415,86.282,1.970,low
3416,72.891,2.332,low
3417,89.357,1.902,low
3418,80.391,2.115,low
3419,80.679,2.107,low
3420,78.169,2.175,low
3421,78.169,2.175,low
3422,85.816,1.981,low
3423,80.679,2.107,low
3424,89.322,1.903,low
3425,89.322,1.903,low
3426,87.158,1.950,low
3427,73.581,2.310,low
3428,85.969,1.977,low
3429,85.003,2.000,low
3430,68.728,2.474,low
3431,82.742,2.055,low
3432,80.458,2.113,low
3433,89.492,1.900,low
3434,84.626,2.009,low
3435,88.185,1.928,low
3436,82.847,2.052,low
3437,89.551,1.898,low
3438,82.393,2.063,low
3439,89.092,1.908,low
3440,87.340,1.946,low
3441,88.457,1.922,low
3442,74.564,2.280,low
3443,76.482,2.223,low
3444,79.512,2.138,low
3445,68.786,2.471,low
3446,70.083,2.426,low
3447,73.577,2.310,low
3448,74.095,2.294,low
3449,75.763,2.244,low
3450,85.872,1.980,low
3451,88.569,1.919,low
3452,77.363,2.197,low
3453,88.569,1.919,low
3454,84.138,2.020,low
3455,63.250,2.688,low
3456,88.226,1.927,low
3457,84.835,2.004,low
3458,88.226,1.927,low
3459,69.102,2.460,low
3460,85.066,1.998,low
3461,83.449,2.037,low
3462,71.342,2.383,low
3463,85.066,1.998,low
3464,80.508,2.112,low
3465,88.406,1.923,low
3466,86.629,1.962,low
3467,69.881,2.433,low
3468,87.905,1.934,low
3469,79.739,2.132,low
3470,82.390,2.063,low
3471,85.102,1.998,low
3472,83.493,2.036,low
3473,70.835,2.400,low
3474,87.506,1.943,low
3475,63.301,2.686,low
3476,77.248,2.201,low
3477,77.248,2.201,low
3478,87.506,1.943,low
3479,87.148,1.951,low
3480,87.148,1.951,low
3481,83.493,2.036,low
3482,88.092,1.930,low
3483,63.172,2.691,low
3484,78.073,2.177,low
3485,80.951,2.100,low
3486,86.479,1.966,low
3487,76.240,2.230,low
3488,76.240,2.230,low
3489,87.572,1.941,low
3490,81.871,2.076,low
3491,81.705,2.081,low
3492,86.844,1.958,low
3493,83.924,2.026,low
3494,86.844,1.958,low
3495,72.991,2.329,low
3496,83.391,2.039,low
3497,80.926,2.101,low
3498,83.391,2.039,low
3499,87.302,1.947,low
3500,72.991,2.329,low
3501,80.926,2.101,low
3502,88.684,1.917,low
3503,74.442,2.284,low
3504,69.524,2.445,low
3505,82.722,2.055,low
3506,88.025,1.931,low
3507,84.298,2.017,low
3508,87.823,1.936,low
3509,87.823,1.936,low
3510,88.768,1.915,low
3511,84.693,2.007,low
3512,88.873,1.913,low
3513,88.691,1.917,low
3514,67.580,2.516,low
3515,89.713,1.895,low
3516,78.309,2.171,low
3517,72.986,2.329,low
3518,83.178,2.044,low
3519,85.697,1.984,low
3520,85.697,1.984,low
3521,89.831,1.892,low
3522,89.662,1.896,low
3523,79.753,2.132,low
3524,82.025,2.073,low
3525,88.904,1.912,low
3526,88.904,1.912,low
3527,79.681,2.134,low
3528,79.681,2.134,low
3529,78.311,2.171,low
3530,75.491,2.252,low
3531,88.827,1.914,low
3532,86.218,1.972,low
3533,78.156,2.175,low
3534,77.977,2.180,low
3535,60.320,2.818,low
3536,78.394,2.169,low
3537,70.195,2.422,low
3538,83.695,2.031,low
3539,81.636,2.082,low
3540,76.824,2.213,low
3541,82.781,2.054,low
3542,89.912,1.891,low
3543,77.617,2.190,low
3544,86.394,1.968,low
3545,83.844,2.028,low
3546,76.786,2.214,low
3547,89.857,1.892,low
3548,89.655,1.896,low
3549,89.655,1.896,low
3550,78.115,2.176,low
3551,71.546,2.376,low
3552,72.670,2.339,low
3553,86.307,1.970,low
3554,86.946,1.955,low
3555,87.315,1.947,low
3556,83.155,2.044,low
3557,86.842,1.958,low
3558,71.770,2.369,low
3559,86.922,1.956,low
3560,86.922,1.956,low
3561,89.822,1.893,low
3562,87.031,1.953,low
3563,73.352,2.318,low
3564,67.511,2.518,low
3565,85.743,1.983,low
3566,70.529,2.410,low
3567,78.886,2.155,low
3568,79.554,2.137,low
3569,60.899,2.792,low
3570,79.739,2.132,low
3571,76.474,2.223,low
3572,80.611,2.109,low
3573,78.854,2.156,low
3574,87.309,1.947,low
3575,88.339,1.924,low
3576,88.617,1.918,low
3577,76.451,2.224,low
3578,89.323,1.903,low
3579,87.668,1.939,low
3580,54.009,3.148,trans
3581,36.678,4.635,trans
3582,46.439,3.661,trans
3583,86.693,1.961,low
3584,86.693,1.961,low
3585,79.991,2.125,low
3586,87.722,1.938,low
3587,87.722,1.938,low
3588,85.374,1.991,low
3589,85.374,1.991,low
3590,86.122,1.974,low
3591,65.216,2.607,low
3592,48.973,3.471,trans
3593,86.456,1.966,low
3594,86.429,1.967,low
3595,46.715,3.639,trans
3596,67.942,2.502,low
3597,51.568,3.297,trans
3598,89.491,1.900,low
3599,79.422,2.140,low
3600,77.415,2.196,low
3601,74.564,2.280,low
3602,87.714,1.938,low
3603,83.234,2.042,low
3604,85.299,1.993,low
3605,89.470,1.900,low
3606,84.992,2.000,low
3607,69.952,2.430,low
3608,89.296,1.904,low
3609,89.296,1.904,low
3610,60.473,2.811,low
3611,84.469,2.013,low
3612,74.989,2.267,low
3613,73.958,2.299,low
3614,64.540,2.634,low
3615,73.620,2.309,low
3616,82.542,2.060,low
3617,80.103,2.122,low
3618,73.785,2.304,low
3619,78.960,2.153,low
3620,72.682,2.339,low
3621,79.340,2.143,low
3622,89.803,1.893,low
3623,71.909,2.364,low
3624,72.373,2.349,low
3625,89.803,1.893,low
3626,63.785,2.665,low
3627,63.785,2.665,low
3628,88.521,1.920,low
3629,86.941,1.955,low
3630,76.687,2.217,low
3631,86.941,1.955,low
3632,65.881,2.580,low
3633,76.687,2.217,low
3634,89.539,1.899,low
3635,79.184,2.147,low
3636,83.524,2.035,low
3637,83.524,2.035,low
3638,88.068,1.930,low
3639,88.068,1.930,low
3640,70.420,2.414,low
3641,74.934,2.269,low
3642,77.589,2.191,low
3643,80.203,2.120,low
3644,73.731,2.306,low
3645,80.203,2.120,low
3646,87.046,1.953,low
3647,79.010,2.152,low
3648,79.010,2.152,low
3649,69.659,2.440,low
3650,69.517,2.445,low
3651,57.147,2.975,low
3652,83.372,2.039,low
3653,82.988,2.048,low
3654,83.372,2.039,low
3655,80.909,2.101,low
3656,66.996,2.537,low
3657,68.782,2.472,low
3658,80.672,2.107,low
3659,87.366,1.946,low
3660,81.413,2.088,low
3661,75.418,2.254,low
3662,82.704,2.056,low
3663,87.225,1.949,low
3664,87.547,1.942,low
3665,81.422,2.088,low
3666,87.552,1.942,low
3667,87.552,1.942,low
3668,86.618,1.963,low
3669,51.411,3.307,trans
3670,86.876,1.957,low
3671,86.876,1.957,low
3672,61.484,2.765,low
3673,44.966,3.781,trans
3674,81.841,2.077,low
3675,81.841,2.077,low
3676,76.847,2.212,low
3677,76.784,2.214,low
3678,87.461,1.944,low
3679,76.847,2.212,low
3680,74.556,2.280,low
3681,81.474,2.087,low
3682,81.474,2.087,low
3683,55.087,3.086,trans
3684,45.755,3.715,trans
3685,83.299,2.041,low
3686,83.299,2.041,low
3687,74.844,2.271,low
3688,80.496,2.112,low
3689,81.420,2.088,low
3690,61.945,2.744,low
3691,82.311,2.065,low
3692,73.146,2.324,low
3693,61.094,2.783,low
3694,81.399,2.088,low
3695,74.256,2.289,low
3696,81.399,2.088,low
3697,89.875,1.892,low
3698,83.975,2.024,low
3699,83.975,2.024,low
3700,74.606,2.279,low
3701,80.626,2.109,low
3702,80.082,2.123,low
3703,64.122,2.651,low
3704,64.122,2.651,low
3705,55.977,3.037,trans
3706,50.617,3.359,trans
3707,78.117,2.176,low
3708,84.071,2.022,low
3709,67.907,2.503,low
3710,84.071,2.022,low
3711,85.967,1.978,low
3712,85.967,1.978,low
3713,63.605,2.673,low
3714,76.725,2.216,low
3715,89.155,1.907,low
3716,75.043,2.265,low
3717,57.421,2.961,low
3718,52.996,3.208,trans
3719,89.155,1.907,low
3720,69.371,2.451,low
3721,81.545,2.085,low
3722,89.248,1.905,low
3723,80.139,2.121,low
3724,80.218,2.119,low
3725,80.631,2.108,low
3726,87.029,1.953,low
3727,80.139,2.121,low
3728,84.269,2.017,low
3729,77.526,2.193,low
3730,84.269,2.017,low
3731,86.074,1.975,low
3732,88.329,1.925,low
3733,88.329,1.925,low
3734,71.975,2.362,low
3735,84.197,2.019,low
3736,75.328,2.257,low
3737,84.197,2.019,low
3738,89.506,1.899,low
3739,75.552,2.250,low
3740,75.552,2.250,low
3741,89.162,1.907,low
3742,89.009,1.910,low
3743,89.009,1.910,low
3744,80.743,2.105,low
3745,80.743,2.105,low
3746,85.255,1.994,low
3747,79.778,2.131,low
3748,71.558,2.376,low
3749,81.080,2.097,low
3750,79.779,2.131,low
3751,82.557,2.059,low
3752,85.455,1.989,low
3753,85.842,1.980,low
3754,89.349,1.903,low
3755,82.769,2.054,low
3756,89.349,1.903,low
3757,83.306,2.041,low
3758,87.629,1.940,low
3759,88.822,1.914,low
3760,86.885,1.957,low
3761,87.502,1.943,low
3762,84.988,2.000,low
3763,81.887,2.076,low
3764,77.638,2.190,low
3765,85.455,1.989,low
3766,74.816,2.272,low
3767,55.378,3.070,trans
3768,84.128,2.021,low
3769,79.388,2.141,low
3770,88.554,1.920,low
3771,56.183,3.026,trans
3772,60.366,2.816,low
3773,76.442,2.224,low
3774,86.346,1.969,low
3775,89.740,1.894,low
3776,89.740,1.894,low
3777,85.280,1.993,low
3778,88.366,1.924,low
3779,70.794,2.401,low
3780,80.879,2.102,low
3781,60.145,2.826,low
3782,80.879,2.102,low
3783,70.794,2.401,low
3784,75.740,2.245,low
3785,58.889,2.887,low
3786,79.288,2.144,low
3787,79.288,2.144,low
3788,89.498,1.899,low
3789,81.080,2.097,low
3790,56.596,3.004,trans
3791,88.822,1.914,low
3792,89.498,1.899,low
3793,62.541,2.718,low
3794,79.902,2.128,low
3795,77.891,2.183,low
3796,78.895,2.155,low
3797,88.939,1.911,low
3798,80.829,2.103,low
3799,78.286,2.172,low
3800,88.939,1.911,low
3801,80.829,2.103,low
3802,88.716,1.916,low
3803,89.677,1.896,low
3804,81.795,2.078,low
3805,80.456,2.113,low
3806,72.563,2.343,low
3807,84.831,2.004,low
3808,72.563,2.343,low
3809,86.144,1.973,low
3810,79.196,2.147,low
3811,80.232,2.119,low
3812,86.154,1.973,low
3813,85.841,1.980,low
3814,82.934,2.050,low
3815,85.779,1.982,low
3816,80.427,2.114,low
3817,85.779,1.982,low
3818,76.033,2.236,low
3819,80.427,2.114,low
3820,73.533,2.312,low
3821,82.366,2.064,low
3822,77.211,2.202,low
3823,89.393,1.902,low
3824,82.439,2.062,low
3825,89.085,1.908,low
3826,89.393,1.902,low
3827,84.816,2.004,low
3828,78.952,2.153,low
3829,77.211,2.202,low
3830,67.578,2.516,low
3831,80.206,2.120,low
3832,73.880,2.301,low
3833,82.945,2.050,low
3834,78.049,2.178,low
3835,86.713,1.960,low
3836,61.086,2.783,low
3837,84.230,2.018,low
3838,67.915,2.503,low
3839,82.957,2.049,low
3840,78.003,2.179,low
3841,89.322,1.903,low
3842,68.135,2.495,low
3843,80.563,2.110,low
3844,74.539,2.281,low
3845,89.843,1.892,low
3846,81.713,2.080,low
3847,88.997,1.910,low
3848,78.224,2.173,low
3849,78.398,2.168,low
3850,71.378,2.382,low
3851,75.579,2.249,low
3852,75.013,2.266,low
3853,78.398,2.168,low
3854,84.916,2.002,low
3855,79.686,2.133,low
3856,75.294,2.258,low
3857,75.294,2.258,low
3858,76.253,2.229,low
3859,76.253,2.229,low
3860,78.519,2.165,low
3861,87.838,1.935,low
3862,75.337,2.257,low
3863,85.229,1.995,low
3864,79.376,2.142,low
3865,81.191,2.094,low
3866,89.586,1.898,low
3867,89.586,1.898,low
3868,75.762,2.244,low
3869,81.905,2.076,low
3870,79.339,2.143,low
3871,79.339,2.143,low
3872,87.472,1.943,low
3873,87.472,1.943,low
3874,69.519,2.445,low
3875,63.463,2.679,low
3876,84.613,2.009,low
3877,89.286,1.904,low
3878,82.172,2.069,low
3879,87.617,1.940,low
3880,75.144,2.262,low
3881,87.696,1.939,low
3882,87.696,1.939,low
3883,82.010,2.073,low
3884,87.427,1.944,low
3885,87.427,1.944,low
3886,86.891,1.956,low
3887,82.515,2.060,low
3888,87.663,1.939,low
3889,87.663,1.939,low
3890,89.691,1.895,low
3891,89.691,1.895,low
3892,87.317,1.947,low
3893,83.660,2.032,low
3894,85.681,1.984,low
3895,78.173,2.175,low
3896,59.428,2.861,low
3897,74.130,2.293,low
3898,73.476,2.314,low
3899,75.556,2.250,low
3900,66.358,2.562,low
3901,79.569,2.137,low
3902,88.843,1.913,low
3903,83.280,2.041,low
3904,89.754,1.894,low
3905,87.891,1.934,low
3906,85.250,1.994,low
3907,87.358,1.946,low
3908,86.473,1.966,low
3909,84.854,2.003,low
3910,89.754,1.894,low
3911,88.354,1.924,low
3912,80.149,2.121,low
3913,88.354,1.924,low
3914,81.385,2.089,low
3915,86.694,1.961,low
3916,77.988,2.180,low
3917,86.694,1.961,low
3918,85.993,1.977,low
3919,83.600,2.033,low
3920,88.991,1.910,low
3921,80.973,2.099,low
3922,66.933,2.540,low
3923,88.087,1.930,low
3924,88.081,1.930,low
3925,64.735,2.626,low
3926,86.263,1.971,low
3927,86.263,1.971,low
3928,86.780,1.959,low
3929,71.135,2.390,low
3930,85.775,1.982,low
3931,89.980,1.889,low
3932,87.843,1.935,low
3933,85.775,1.982,low
3934,71.146,2.389,low
3935,81.106,2.096,low
3936,68.492,2.482,low
3937,85.960,1.978,low
3938,66.382,2.561,low
3939,89.688,1.895,low
3940,83.481,2.036,low
3941,89.688,1.895,low
3942,88.655,1.918,low
3943,86.009,1.977,low
3944,88.547,1.920,low
3945,67.112,2.533,low
3946,86.913,1.956,low
3947,89.003,1.910,low
3948,84.208,2.019,low
3949,72.872,2.333,low
3950,69.708,2.439,low
3951,81.411,2.088,low
3952,81.699,2.081,low
3953,79.318,2.143,low
3954,88.139,1.929,low
3955,88.139,1.929,low
3956,85.002,2.000,low
3957,80.008,2.125,low
3958,85.002,2.000,low
3959,86.854,1.957,low
3960,72.986,2.329,low
3961,70.829,2.400,low
3962,82.551,2.059,low
3963,48.772,3.486,trans
3964,56.716,2.997,low
3965,65.951,2.578,low
3966,76.605,2.219,low
3967,82.014,2.073,low
3968,84.425,2.014,low
3969,84.425,2.014,low
3970,77.130,2.204,low
3971,83.586,2.034,low
3972,75.232,2.260,low
3973,74.692,2.276,low
3974,84.762,2.006,low
3975,89.830,1.892,low
3976,83.586,2.034,low
3977,83.027,2.048,low
3978,87.726,1.938,low
3979,88.934,1.912,low
3980,87.726,1.938,low
3981,82.580,2.059,low
3982,87.378,1.946,low
3983,81.090,2.096,low
3984,78.354,2.170,low
3985,63.422,2.680,low
3986,80.606,2.109,low
3987,89.448,1.901,low
3988,75.155,2.262,low
3989,88.381,1.923,low
3990,88.018,1.931,low
3991,86.256,1.971,low
3992,89.086,1.908,low
3993,89.086,1.908,low
3994,88.018,1.931,low
3995,84.593,2.010,low
3996,66.524,2.555,low
3997,88.326,1.925,low
3998,70.789,2.401,low
3999,68.111,2.496,low
4000,85.118,1.997,low
4001,67.992,2.500,low
4002,71.356,2.382,low
4003,78.703,2.160,low
4004,75.460,2.253,low
4005,80.603,2.109,low
4006,87.692,1.939,low
4007,74.692,2.276,low
4008,88.932,1.912,low
4009,88.932,1.912,low
4010,88.973,1.911,low
4011,50.644,3.357,trans
4012,74.170,2.292,low
4013,89.576,1.898,low
4014,87.561,1.942,low
4015,87.947,1.933,low
4016,87.947,1.933,low
4017,82.023,2.073,low
4018,88.830,1.914,low
4019,82.566,2.059,low
4020,82.566,2.059,low
4021,66.871,2.542,low
4022,88.830,1.914,low
4023,89.996,1.889,low
4024,87.921,1.934,low
4025,80.094,2.123,low
4026,58.300,2.916,low
4027,85.568,1.987,low
4028,70.391,2.415,low
4029,78.238,2.173,low
4030,82.424,2.063,low
4031,76.468,2.223,low
4032,74.002,2.297,low
4033,87.987,1.932,low
4034,87.987,1.932,low
4035,84.806,2.005,low
4036,77.127,2.204,low
4037,86.803,1.958,low
4038,68.295,2.489,low
4039,75.678,2.246,low
4040,86.650,1.962,low
4041,84.580,2.010,low
4042,77.210,2.202,low
4043,77.977,2.180,low
4044,86.762,1.959,low
4045,84.775,2.005,low
4046,79.112,2.149,low
4047,86.235,1.971,low
4048,75.229,2.260,low
4049,69.414,2.449,low
4050,72.176,2.355,low
4051,80.220,2.119,low
4052,84.352,2.015,low
4053,86.268,1.971,low
4054,82.412,2.063,low
4055,71.268,2.385,low
4056,74.687,2.276,low
4057,75.588,2.249,low
4058,69.386,2.450,low
4059,82.500,2.061,low
4060,89.742,1.894,low
4061,89.742,1.894,low
4062,86.856,1.957,low
4063,89.234,1.905,low
4064,88.057,1.931,low
4065,87.883,1.934,low
4066,85.943,1.978,low
4067,84.893,2.003,low
4068,89.067,1.909,low
4069,89.067,1.909,low
4070,86.435,1.967,low
4071,59.987,2.834,low
4072,75.415,2.254,low
4073,69.287,2.454,low
4074,89.055,1.909,low
4075,72.100,2.358,low
4076,79.839,2.129,low
4077,75.415,2.254,low
4078,52.484,3.239,trans
4079,85.955,1.978,low
4080,87.783,1.937,low
4081,84.285,2.017,low
4082,87.783,1.937,low
4083,80.033,2.124,low
4084,84.498,2.012,low
4085,70.225,2.421,low
4086,85.943,1.978,low
4087,87.831,1.936,low
4088,87.441,1.944,low
4089,84.700,2.007,low
4090,86.195,1.972,low
4091,86.195,1.972,low
4092,87.441,1.944,low
4093,77.908,2.182,low
4094,81.994,2.073,low
4095,66.300,2.564,low
4096,81.992,2.073,low
4097,85.428,1.990,low
4098,84.631,2.009,low
4099,86.550,1.964,low
4100,76.638,2.218,low
4101,88.599,1.919,low
4102,88.599,1.919,low
4103,58.514,2.905,low
4104,76.221,2.230,low
4105,45.436,3.742,trans
4106,80.529,2.111,low
4107,75.569,2.250,low
4108,64.528,2.635,low
4109,68.891,2.468,low
4110,62.466,2.721,low
4111,75.493,2.252,low
4112,84.433,2.013,low
4113,76.068,2.235,low
4114,84.099,2.021,low
4115,87.084,1.952,low
4116,79.899,2.128,low
4117,87.084,1.952,low
4118,76.672,2.217,low
4119,85.724,1.983,low
4120,81.848,2.077,low
4121,76.159,2.232,low
4122,80.591,2.109,low
4123,80.662,2.108,low
4124,80.662,2.108,low
4125,89.971,1.889,low
4126,86.249,1.971,low
4127,85.266,1.994,low
4128,85.266,1.994,low
4129,87.545,1.942,low
4130,87.545,1.942,low
4131,87.074,1.952,low
4132,70.876,2.399,low
4133,83.738,2.030,low
4134,85.486,1.989,low
4135,85.486,1.989,low
4136,87.074,1.952,low
4137,76.705,2.216,low
4138,82.104,2.071,low
4139,80.558,2.110,low
4140,79.272,2.145,low
4141,71.109,2.391,low
4142,71.109,2.391,low
4143,67.273,2.527,low
4144,83.952,2.025,low
4145,86.284,1.970,low
4146,84.903,2.002,low
4147,67.273,2.527,low
4148,84.903,2.002,low
4149,72.332,2.350,low
4150,87.165,1.950,low
4151,73.273,2.320,low
4152,76.997,2.208,low
4153,78.846,2.156,low
4154,70.602,2.408,low
4155,86.382,1.968,low
4156,89.971,1.889,low
4157,83.804,2.029,low
4158,84.255,2.018,low
4159,68.161,2.494,low
4160,74.957,2.268,low
4161,85.440,1.990,low
4162,78.892,2.155,low
4163,86.852,1.957,low
4164,61.451,2.766,low
4165,87.065,1.953,low
4166,86.852,1.957,low
4167,86.453,1.966,low
4168,85.856,1.980,low
4169,74.896,2.270,low
4170,81.749,2.080,low
4171,81.749,2.080,low
4172,88.062,1.930,low
4173,85.803,1.981,low
4174,89.983,1.889,low
4175,84.018,2.023,low
4176,89.516,1.899,low
4177,80.569,2.110,low
4178,82.244,2.067,low
4179,82.244,2.067,low
4180,82.783,2.054,low
4181,88.062,1.930,low
4182,85.378,1.991,low
4183,80.047,2.124,low
4184,84.419,2.014,low
4185,82.747,2.054,low
4186,84.419,2.014,low
4187,80.581,2.110,low
4188,74.203,2.291,low
4189,71.240,2.386,low
4190,88.397,1.923,low
4191,71.240,2.386,low
4192,82.849,2.052,low
4193,80.606,2.109,low
4194,63.598,2.673,low
4195,83.106,2.046,low
4196,83.106,2.046,low
4197,66.728,2.548,low
4198,86.598,1.963,low
4199,77.771,2.186,low
4200,80.676,2.107,low
4201,79.630,2.135,low
4202,86.427,1.967,low
4203,88.257,1.926,low
4204,88.116,1.929,low
4205,78.261,2.172,low
4206,87.205,1.949,low
4207,86.657,1.962,low
4208,76.489,2.223,low
4209,77.268,2.200,low
4210,88.693,1.917,low
4211,84.727,2.006,low
4212,80.113,2.122,low
4213,86.657,1.962,low
4214,73.533,2.312,low
4215,88.254,1.926,low
4216,74.817,2.272,low
4217,88.005,1.932,low
4218,79.614,2.135,low
4219,86.752,1.960,low
4220,75.556,2.250,low
4221,84.838,2.004,low
4222,82.545,2.059,low
4223,79.629,2.135,low
4224,79.629,2.135,low
4225,89.335,1.903,low
4226,62.568,2.717,low
4227,83.518,2.035,low
4228,88.864,1.913,low
4229,81.039,2.098,low
4230,88.864,1.913,low
4231,89.164,1.907,low
4232,61.428,2.767,low
4233,83.319,2.040,low
4234,83.319,2.040,low
4235,57.426,2.960,low
4236,86.520,1.965,low
