cell_id,theta_skew_deg,z,regime
2918,79.468,2.139,low
2919,82.084,2.071,low
2920,76.494,2.222,low
2921,75.947,2.238,low
2922,82.084,2.071,low
2923,78.090,2.177,low
2924,82.563,2.059,low
2925,82.563,2.059,low
2926,84.533,2.011,low
2927,77.458,2.195,low
2928,70.790,2.401,low
2929,74.315,2.288,low
2930,79.476,2.139,low
2931,68.936,2.466,low
2932,82.746,2.054,low
2933,80.082,2.123,low
2934,80.082,2.123,low
2935,82.461,2.062,low
2936,80.934,2.100,low
2937,80.934,2.100,low
2938,67.828,2.506,low
2939,77.034,2.207,low
2940,88.817,1.914,low
2941,62.214,2.732,low
2942,72.092,2.358,low
2943,65.650,2.589,low
2944,85.812,1.981,low
2945,65.915,2.579,low
2946,88.126,1.929,low
2947,63.644,2.671,low
2948,63.644,2.671,low
2949,76.776,2.214,low
2950,75.711,2.245,low
2951,88.776,1.915,low
2952,86.389,1.968,low
2953,88.776,1.915,low
2954,83.725,2.030,low
2955,78.936,2.154,low
2956,88.254,1.926,low
2957,86.542,1.964,low
2958,23.756,7.156,high
2959,47.151,3.605,trans
2960,66.979,2.538,low
2961,85.100,1.998,low
2962,85.055,1.999,low
2963,88.946,1.911,low
2964,88.946,1.911,low
2965,84.044,2.023,low
2966,81.858,2.077,low
2967,73.510,2.313,low
2968,87.177,1.950,low
2969,68.328,2.488,low
2970,79.128,2.148,low
2971,86.717,1.960,low
2972,62.923,2.702,low
2973,73.575,2.311,low
2974,82.324,2.065,low
2975,82.324,2.065,low
2976,77.176,2.203,low
2977,77.176,2.203,low
2978,81.159,2.095,low
2979,84.973,2.001,low
2980,79.126,2.148,low
2981,86.660,1.962,low
2982,86.888,1.957,low
2983,86.660,1.962,low
2984,89.910,1.891,low
2985,62.966,2.700,low
2986,69.934,2.431,low
2987,88.551,1.920,low
2988,88.495,1.921,low
2989,88.589,1.919,low
2990,75.633,2.248,low
2991,86.861,1.957,low
2992,88.551,1.920,low
2993,84.629,2.009,low
2994,86.861,1.957,low
2995,84.629,2.009,low
2996,87.299,1.947,low
2997,85.967,1.978,low
2998,84.743,2.006,low
2999,84.743,2.006,low
3000,70.234,2.420,low
3001,87.402,1.945,low
3002,71.343,2.383,low
3003,87.402,1.945,low
3004,87.501,1.943,low
3005,75.782,2.243,low
3006,87.501,1.943,low
3007,84.968,2.001,low
3008,85.974,1.977,low
3009,66.989,2.538,low
3010,85.974,1.977,low
3011,65.816,2.583,low
3012,54.605,3.113,trans
3013,89.128,1.907,low
3014,89.128,1.907,low
3015,83.872,2.027,low
3016,89.381,1.902,low
3017,71.650,2.373,low
3018,81.634,2.082,low
3019,64.744,2.626,low
3020,85.206,1.995,low
3021,88.229,1.927,low
3022,84.716,2.007,low
3023,89.300,1.904,low
3024,71.565,2.375,low
3025,89.300,1.904,low
3026,75.189,2.261,low
3027,67.739,2.510,low
3028,67.382,2.523,low
3029,67.739,2.510,low
3030,67.585,2.515,low
3031,78.537,2.165,low
3032,81.637,2.082,low
3033,81.637,2.082,low
3034,87.175,1.950,low
3035,87.175,1.950,low
3036,78.537,2.165,low
3037,79.235,2.146,low
3038,70.082,2.426,low
3039,89.731,1.895,low
3040,89.731,1.895,low
3041,71.029,2.393,low
3042,81.767,2.079,low
3043,85.136,1.997,low
3044,81.767,2.079,low
3045,81.997,2.073,low
3046,71.071,2.392,low
3047,83.752,2.030,low
3048,82.160,2.069,low
3049,86.618,1.963,low
3050,80.807,2.104,low
3051,73.132,2.325,low
3052,79.918,2.127,low
3053,78.356,2.170,low
3054,79.918,2.127,low
3055,81.788,2.079,low
3056,75.354,2.256,low
3057,69.229,2.456,low
3058,57.233,2.970,low
3059,57.233,2.970,low
3060,82.403,2.063,low
3061,86.518,1.965,low
3062,77.706,2.188,low
3063,83.837,2.028,low
3064,79.855,2.129,low
3065,83.837,2.028,low
3066,85.832,1.981,low
3067,79.996,2.125,low
3068,84.066,2.022,low
3069,84.121,2.021,low
3070,84.280,2.017,low
3071,87.044,1.953,low
3072,70.958,2.396,low
3073,82.224,2.068,low
3074,86.409,1.967,low
3075,86.409,1.967,low
3076,81.651,2.082,low
3077,76.124,2.233,low
3078,81.651,2.082,low
3079,76.400,2.225,low
3080,70.981,2.395,low
3081,78.726,2.159,low
3082,72.351,2.350,low
3083,83.125,2.045,low
3084,83.849,2.027,low
3085,80.811,2.104,low
3086,62.955,2.700,low
3087,67.108,2.533,low
3088,67.108,2.533,low
3089,83.849,2.027,low
3090,87.328,1.947,low
3091,74.367,2.286,low
3092,89.749,1.894,low
3093,78.392,2.169,low
3094,78.392,2.169,low
3095,89.881,1.891,low
3096,88.651,1.918,low
3097,88.651,1.918,low
3098,85.613,1.986,low
3099,88.603,1.919,low
3100,86.947,1.955,low
3101,87.894,1.934,low
3102,86.947,1.955,low
3103,88.603,1.919,low
3104,89.965,1.890,low
3105,84.238,2.018,low
3106,80.872,2.102,low
3107,77.001,2.208,low
3108,85.097,1.998,low
3109,86.315,1.970,low
3110,86.565,1.964,low
3111,89.778,1.894,low
3112,84.343,2.016,low
3113,86.749,1.960,low
3114,78.513,2.165,low
3115,71.708,2.371,low
3116,86.685,1.961,low
3117,82.867,2.051,low
3118,82.867,2.051,low
3119,86.685,1.961,low
3120,80.380,2.115,low
3121,83.767,2.029,low
3122,84.406,2.014,low
3123,89.534,1.899,low
3124,82.907,2.050,low
3125,79.021,2.151,low
3126,80.857,2.102,low
3127,83.364,2.039,low
3128,88.318,1.925,low
3129,88.318,1.925,low
3130,80.411,2.114,low
3131,79.953,2.126,low
3132,83.728,2.030,low
3133,83.728,2.030,low
3134,81.355,2.090,low
3135,69.157,2.458,low
3136,81.455,2.087,low
3137,76.350,2.227,low
3138,77.250,2.201,low
3139,66.011,2.575,low
3140,67.235,2.528,low
3141,87.348,1.946,low
3142,87.348,1.946,low
3143,89.749,1.894,low
3144,89.086,1.908,low
3145,87.478,1.943,low
3146,72.453,2.346,low
3147,76.400,2.225,low
3148,75.545,2.250,low
3149,78.382,2.169,low
3150,82.880,2.051,low
3151,68.983,2.464,low
3152,87.603,1.941,low
3153,86.257,1.971,low
3154,80.848,2.103,low
3155,58.781,2.892,low
3156,67.322,2.525,low
3157,63.111,2.694,low
3158,88.361,1.924,low
3159,82.247,2.067,low
3160,82.247,2.067,low
3161,88.380,1.924,low
3162,82.015,2.073,low
3163,82.456,2.062,low
3164,82.456,2.062,low
3165,78.129,2.176,low
3166,63.136,2.693,low
3167,67.209,2.529,low
3168,76.332,2.227,low
3169,69.507,2.446,low
3170,69.929,2.431,low
3171,85.365,1.991,low
3172,85.365,1.991,low
3173,79.886,2.128,low
3174,81.651,2.082,low
3175,78.219,2.173,low
3176,86.794,1.959,low
3177,86.794,1.959,low
3178,84.479,2.012,low
3179,86.885,1.957,low
3180,82.209,2.068,low
3181,88.166,1.928,low
3182,88.166,1.928,low
3183,89.582,1.898,low
3184,89.582,1.898,low
3185,74.408,2.285,low
3186,84.946,2.001,low
3187,89.415,1.901,low
3188,74.973,2.267,low
3189,78.891,2.155,low
3190,66.624,2.552,low
3191,77.522,2.193,low
3192,75.942,2.239,low
3193,83.045,2.047,low
3194,87.772,1.937,low
3195,87.101,1.952,low
3196,68.732,2.473,low
3197,77.249,2.201,low
3198,71.671,2.372,low
3199,76.345,2.227,low
3200,85.813,1.981,low
3201,76.605,2.219,low
3202,80.931,2.101,low
3203,73.997,2.297,low
3204,88.508,1.921,low
3205,64.756,2.625,low
3206,79.252,2.145,low
3207,64.299,2.644,low
3208,75.878,2.240,low
3209,76.481,2.223,low
3210,67.600,2.515,low
3211,79.530,2.138,low
3212,86.869,1.957,low
3213,83.428,2.038,low
3214,83.374,2.039,low
3215,61.061,2.784,low
3216,80.370,2.115,low
3217,73.311,2.319,low
3218,68.345,2.487,low
3219,79.070,2.150,low
3220,87.882,1.934,low
3221,73.191,2.323,low
3222,89.390,1.902,low
3223,89.390,1.902,low
3224,81.349,2.090,low
3225,78.561,2.164,low
3226,78.561,2.164,low
3227,83.736,2.030,low
3228,72.172,2.355,low
3229,71.978,2.362,low
3230,81.497,2.086,low
3231,74.748,2.274,low
3232,83.901,2.026,low
3233,83.901,2.026,low
3234,61.814,2.750,low
3235,85.581,1.986,low
3236,88.380,1.924,low
3237,85.638,1.985,low
3238,77.194,2.202,low
3239,84.190,2.019,low
3240,84.190,2.019,low
3241,64.753,2.625,low
3242,75.368,2.256,low
3243,83.952,2.025,low
3244,87.372,1.946,low
3245,85.712,1.983,low
3246,85.712,1.983,low
3247,89.517,1.899,low
3248,83.130,2.045,low
3249,73.422,2.315,low
3250,87.226,1.949,low
3251,87.226,1.949,low
3252,85.390,1.991,low
3253,85.390,1.991,low
3254,86.936,1.955,low
3255,76.527,2.221,low
3256,76.871,2.211,low
3257,76.871,2.211,low
3258,65.173,2.608,low
3259,80.027,2.124,low
3260,87.717,1.938,low
3261,87.717,1.938,low
3262,81.093,2.096,low
3263,89.249,1.905,low
3264,88.633,1.918,low
3265,70.038,2.427,low
3266,78.636,2.162,low
3267,86.055,1.975,low
3268,86.055,1.975,low
3269,80.310,2.117,low
3270,82.145,2.070,low
3271,73.701,2.307,low
3272,69.479,2.447,low
3273,80.204,2.120,low
3274,83.744,2.030,low
3275,89.406,1.901,low
3276,89.406,1.901,low
3277,87.371,1.946,low
3278,86.953,1.955,low
3279,76.736,2.215,low
3280,76.736,2.215,low
3281,68.902,2.467,low
3282,85.033,1.999,low
3283,88.870,1.913,low
3284,72.897,2.332,low
3285,85.607,1.986,low
3286,65.466,2.597,low
3287,78.563,2.164,low
3288,78.563,2.164,low
3289,82.486,2.061,low
3290,77.677,2.189,low
3291,81.115,2.096,low
3292,85.511,1.988,low
3293,78.223,2.173,low
3294,79.980,2.126,low
3295,72.644,2.340,low
3296,81.021,2.098,low
3297,71.834,2.367,low
3298,70.764,2.402,low
3299,88.199,1.927,low
3300,76.757,2.215,low
3301,88.199,1.927,low
3302,81.811,2.078,low
3303,86.953,1.955,low
3304,82.761,2.054,low
3305,70.050,2.427,low
3306,70.381,2.415,low
3307,85.511,1.988,low
3308,79.843,2.129,low
3309,83.353,2.040,low
3310,86.458,1.966,low
3311,80.950,2.100,low
3312,81.038,2.098,low
3313,88.010,1.932,low
3314,87.834,1.935,low
3315,80.405,2.114,low
3316,87.834,1.935,low
3317,89.929,1.890,low
3318,79.969,2.126,low
3319,70.332,2.417,low
3320,89.234,1.905,low
3321,87.851,1.935,low
3322,87.851,1.935,low
3323,88.660,1.917,low
3324,88.403,1.923,low
3325,88.403,1.923,low
3326,88.660,1.917,low
3327,73.220,2.322,low
3328,69.713,2.439,low
3329,75.483,2.252,low
3330,87.396,1.945,low
3331,78.496,2.166,low
3332,85.162,1.996,low
3333,88.204,1.927,low
3334,87.143,1.951,low
3335,83.474,2.037,low
3336,87.143,1.951,low
3337,86.802,1.958,low
3338,83.474,2.037,low
3339,69.170,2.458,low
3340,84.721,2.007,low
3341,88.327,1.925,low
3342,73.879,2.301,low
3343,85.620,1.986,low
3344,81.059,2.097,low
3345,88.327,1.925,low
3346,85.620,1.986,low
3347,81.814,2.078,low
3348,82.624,2.058,low
3349,86.622,1.963,low
3350,86.622,1.963,low
3351,87.524,1.942,low
3352,87.524,1.942,low
3353,87.603,1.941,low
3354,83.082,2.046,low
3355,85.934,1.978,low
3356,86.739,1.960,low
3357,86.739,1.960,low
3358,77.472,2.194,low
3359,77.472,2.194,low
3360,89.964,1.890,low
3361,69.261,2.454,low
3362,66.444,2.559,low
3363,69.655,2.441,low
3364,89.964,1.890,low
3365,89.337,1.903,low
3366,85.655,1.985,low
3367,77.581,2.191,low
3368,88.010,1.932,low
3369,89.337,1.903,low
3370,84.373,2.015,low
3371,89.267,1.904,low
3372,80.173,2.120,low
3373,86.254,1.971,low
3374,77.761,2.186,low
3375,66.314,2.564,low
3376,84.138,2.020,low
3377,67.366,2.524,low
3378,64.736,2.626,low
3379,84.138,2.020,low
3380,83.955,2.025,low
3381,88.751,1.915,low
3382,86.938,1.955,low
3383,83.538,2.035,low
3384,87.851,1.935,low
3385,68.804,2.471,low
3386,87.851,1.935,low
3387,76.222,2.230,low
3388,87.588,1.941,low
3389,77.629,2.190,low
3390,77.411,2.196,low
3391,80.910,2.101,low
3392,77.855,2.184,low
3393,75.071,2.265,low
3394,80.910,2.101,low
3395,82.497,2.061,low
3396,83.094,2.046,low
3397,87.030,1.953,low
3398,69.464,2.447,low
3399,88.386,1.923,low
3400,88.386,1.923,low
3401,89.965,1.890,low
3402,83.560,2.034,low
3403,79.850,2.129,low
3404,80.045,2.124,low
3405,88.981,1.911,low
3406,80.045,2.124,low
3407,62.520,2.719,low
3408,87.832,1.936,low
3409,87.832,1.936,low
3410,86.832,1.958,low
3411,86.832,1.958,low
3412,87.892,1.934,low
3413,51.605,3.294,trans
3414,64.508,2.635,low
3415,81.815,2.078,low
3416,85.448,1.990,low
3417,85.448,1.990,low
3418,83.360,2.039,low
3419,81.815,2.078,low
3420,63.210,2.689,low
3421,74.738,2.275,low
3422,81.481,2.086,low
3423,78.337,2.170,low
3424,72.457,2.346,low
3425,87.841,1.935,low
3426,63.210,2.689,low
3427,85.781,1.982,low
3428,83.069,2.046,low
3429,89.479,1.900,low
3430,87.077,1.952,low
3431,80.763,2.105,low
3432,80.763,2.105,low
3433,72.662,2.340,low
3434,84.136,2.021,low
3435,79.080,2.150,low
3436,78.476,2.166,low
3437,78.476,2.166,low
3438,81.145,2.095,low
3439,83.581,2.034,low
3440,76.621,2.219,low
3441,86.254,1.971,low
3442,86.989,1.954,low
3443,80.959,2.100,low
3444,86.989,1.954,low
3445,80.959,2.100,low
3446,69.031,2.463,low
3447,82.540,2.060,low
3448,80.526,2.111,low
3449,75.210,2.260,low
3450,86.556,1.964,low
3451,75.210,2.260,low
3452,82.943,2.050,low
3453,81.626,2.083,low
3454,79.154,2.148,low
3455,81.626,2.083,low
3456,61.467,2.766,low
3457,70.613,2.407,low
3458,70.613,2.407,low
3459,78.808,2.157,low
3460,75.579,2.249,low
3461,87.526,1.942,low
3462,78.538,2.165,low
3463,73.334,2.318,low
3464,84.680,2.008,low
3465,84.680,2.008,low
3466,79.826,2.130,low
3467,75.264,2.259,low
3468,75.082,2.264,low
3469,80.322,2.116,low
3470,86.238,1.971,low
3471,66.955,2.539,low
3472,88.438,1.922,low
3473,85.729,1.983,low
3474,83.890,2.026,low
3475,85.463,1.989,low
3476,82.825,2.053,low
3477,75.626,2.248,low
3478,84.794,2.005,low
3479,87.678,1.939,low
3480,81.479,2.086,low
3481,77.214,2.202,low
3482,86.635,1.962,low
3483,76.277,2.229,low
3484,86.068,1.975,low
3485,86.068,1.975,low
3486,79.244,2.145,low
3487,86.252,1.971,low
3488,84.041,2.023,low
3489,79.461,2.139,low
3490,83.159,2.044,low
3491,80.835,2.103,low
3492,86.628,1.962,low
3493,87.806,1.936,low
3494,86.628,1.962,low
3495,79.564,2.137,low
3496,80.055,2.124,low
3497,80.190,2.120,low
3498,86.958,1.955,low
3499,85.518,1.988,low
3500,85.518,1.988,low
3501,86.958,1.955,low
3502,76.656,2.218,low
3503,89.444,1.901,low
3504,88.382,1.923,low
3505,78.871,2.155,low
3506,89.385,1.902,low
3507,89.385,1.902,low
3508,82.203,2.068,low
3509,89.284,1.904,low
3510,87.071,1.952,low
3511,87.071,1.952,low
3512,75.033,2.266,low
3513,76.779,2.214,low
3514,82.437,2.062,low
3515,75.592,2.249,low
3516,88.740,1.916,low
3517,78.852,2.156,low
3518,82.431,2.062,low
3519,82.431,2.062,low
3520,85.563,1.987,low
3521,53.992,3.149,trans
3522,84.028,2.023,low
3523,83.332,2.040,low
3524,88.618,1.918,low
3525,88.618,1.918,low
3526,81.128,2.095,low
3527,80.647,2.108,low
3528,72.230,2.354,low
3529,84.028,2.023,low
3530,74.793,2.273,low
3531,85.845,1.980,low
3532,85.845,1.980,low
3533,64.732,2.626,low
3534,64.732,2.626,low
3535,70.317,2.418,low
3536,70.317,2.418,low
3537,88.521,1.920,low
3538,82.297,2.066,low
3539,78.226,2.173,low
3540,80.193,2.120,low
3541,88.930,1.912,low
3542,88.521,1.920,low
3543,79.808,2.130,low
3544,74.753,2.274,low
3545,81.636,2.082,low
3546,88.231,1.927,low
3547,81.636,2.082,low
3548,80.766,2.105,low
3549,89.299,1.904,low
3550,85.149,1.996,low
3551,86.296,1.970,low
3552,89.027,1.910,low
3553,77.067,2.206,low
3554,89.027,1.910,low
3555,65.407,2.599,low
3556,80.996,2.099,low
3557,88.847,1.913,low
3558,76.515,2.222,low
3559,88.847,1.913,low
3560,82.768,2.054,low
3561,86.716,1.960,low
3562,83.836,2.028,low
3563,81.879,2.076,low
3564,83.461,2.037,low
3565,78.772,2.158,low
3566,83.461,2.037,low
3567,81.879,2.076,low
3568,88.353,1.924,low
3569,88.353,1.924,low
3570,63.469,2.678,low
3571,78.047,2.178,low
3572,78.047,2.178,low
3573,85.418,1.990,low
3574,64.082,2.653,low
3575,89.523,1.899,low
3576,89.228,1.905,low
3577,88.271,1.926,low
3578,89.228,1.905,low
3579,81.139,2.095,low
3580,87.729,1.938,low
3581,83.814,2.028,low
3582,84.951,2.001,low
3583,86.438,1.967,low
3584,83.875,2.027,low
3585,84.053,2.023,low
3586,79.778,2.131,low
3587,84.053,2.023,low
3588,66.031,2.575,low
3589,83.262,2.042,low
3590,83.262,2.042,low
3591,87.951,1.933,low
3592,87.799,1.936,low
3593,86.575,1.964,low
3594,81.454,2.087,low
3595,86.614,1.963,low
3596,87.799,1.936,low
3597,84.546,2.011,low
3598,88.190,1.928,low
3599,88.190,1.928,low
3600,78.873,2.155,low
3601,67.550,2.517,low
3602,69.181,2.457,low
3603,86.806,1.958,low
3604,86.688,1.961,low
3605,88.748,1.916,low
3606,88.748,1.916,low
3607,84.951,2.001,low
3608,83.875,2.027,low
3609,87.717,1.938,low
3610,64.660,2.629,low
3611,65.517,2.595,low
3612,86.173,1.973,low
3613,86.173,1.973,low
3614,88.575,1.919,low
3615,74.759,2.274,low
3616,64.650,2.630,low
3617,72.458,2.346,low
3618,70.807,2.401,low
3619,87.951,1.933,low
3620,62.240,2.731,low
3621,83.703,2.031,low
3622,83.703,2.031,low
3623,84.163,2.020,low
3624,84.163,2.020,low
3625,72.627,2.341,low
3626,76.355,2.226,low
3627,80.274,2.118,low
3628,80.274,2.118,low
3629,68.622,2.477,low
3630,69.763,2.437,low
3631,75.935,2.239,low
3632,78.256,2.172,low
3633,88.562,1.920,low
3634,83.618,2.033,low
3635,86.781,1.959,low
3636,64.038,2.655,low
3637,89.303,1.904,low
3638,69.763,2.437,low
3639,87.406,1.945,low
3640,83.233,2.042,low
3641,77.329,2.198,low
3642,76.181,2.232,low
3643,82.190,2.068,low
3644,64.159,2.650,low
3645,83.801,2.029,low
3646,71.886,2.365,low
3647,82.993,2.048,low
3648,76.020,2.236,low
3649,88.160,1.928,low
3650,86.020,1.976,low
3651,82.055,2.072,low
3652,86.020,1.976,low
3653,71.666,2.372,low
3654,88.774,1.915,low
3655,76.905,2.211,low
3656,84.701,2.007,low
3657,88.824,1.914,low
3658,88.824,1.914,low
3659,82.943,2.050,low
3660,82.943,2.050,low
3661,67.377,2.523,low
3662,75.076,2.264,low
3663,75.076,2.264,low
3664,82.150,2.069,low
3665,65.666,2.589,low
3666,66.899,2.541,low
3667,87.900,1.934,low
3668,76.298,2.228,low
3669,76.820,2.213,low
3670,83.138,2.045,low
3671,67.428,2.521,low
3672,69.611,2.442,low
3673,80.311,2.117,low
3674,82.115,2.070,low
3675,88.072,1.930,low
3676,86.508,1.965,low
3677,85.870,1.980,low
3678,86.508,1.965,low
3679,67.885,2.504,low
3680,86.376,1.968,low
3681,64.289,2.644,low
3682,87.304,1.947,low
3683,86.376,1.968,low
3684,87.700,1.938,low
3685,76.116,2.233,low
3686,84.383,2.015,low
3687,84.014,2.023,low
3688,80.110,2.122,low
3689,86.663,1.962,low
3690,84.383,2.015,low
3691,87.304,1.947,low
3692,83.604,2.033,low
3693,79.330,2.143,low
3694,88.531,1.920,low
3695,89.970,1.890,low
3696,88.531,1.920,low
3697,89.970,1.890,low
3698,87.389,1.945,low
3699,87.389,1.945,low
3700,89.742,1.894,low
3701,81.654,2.082,low
3702,76.727,2.216,low
3703,82.272,2.066,low
3704,89.255,1.905,low
3705,86.875,1.957,low
3706,89.255,1.905,low
3707,88.640,1.918,low
3708,86.875,1.957,low
3709,82.008,2.073,low
3710,89.244,1.905,low
3711,76.359,2.226,low
3712,82.777,2.054,low
3713,86.407,1.967,low
3714,86.407,1.967,low
3715,84.579,2.010,low
3716,70.389,2.415,low
3717,79.966,2.126,low
3718,70.389,2.415,low
3719,84.579,2.010,low
3720,79.966,2.126,low
3721,89.728,1.895,low
3722,84.122,2.021,low
3723,81.505,2.086,low
3724,85.661,1.985,low
3725,89.607,1.897,low
3726,87.121,1.951,low
3727,87.938,1.933,low
3728,84.376,2.015,low
3729,72.238,2.353,low
3730,88.403,1.923,low
3731,89.243,1.905,low
3732,89.243,1.905,low
3733,85.779,1.982,low
3734,65.514,2.595,low
3735,86.354,1.969,low
3736,63.431,2.680,low
3737,87.938,1.933,low
3738,84.859,2.003,low
3739,79.809,2.130,low
3740,88.516,1.921,low
3741,89.900,1.891,low
3742,86.114,1.974,low
3743,85.162,1.996,low
3744,71.276,2.385,low
3745,86.598,1.963,low
3746,86.598,1.963,low
3747,78.706,2.160,low
3748,82.251,2.067,low
3749,82.367,2.064,low
3750,86.121,1.974,low
3751,89.665,1.896,low
3752,72.924,2.331,low
3753,89.588,1.898,low
3754,83.338,2.040,low
3755,86.121,1.974,low
3756,85.029,1.999,low
3757,80.631,2.108,low
3758,77.579,2.191,low
3759,74.619,2.278,low
3760,77.579,2.191,low
3761,85.450,1.989,low
3762,80.054,2.124,low
3763,84.520,2.011,low
3764,82.863,2.052,low
3765,84.520,2.011,low
3766,76.091,2.234,low
3767,77.180,2.203,low
3768,80.060,2.123,low
3769,80.060,2.123,low
3770,60.929,2.790,low
3771,68.242,2.491,low
3772,75.596,2.249,low
3773,73.329,2.318,low
3774,82.863,2.052,low
3775,89.991,1.889,low
3776,88.911,1.912,low
3777,88.911,1.912,low
3778,78.361,2.169,low
3779,89.854,1.892,low
3780,89.854,1.892,low
3781,89.651,1.896,low
3782,80.644,2.108,low
3783,88.672,1.917,low
3784,88.039,1.931,low
3785,86.310,1.970,low
3786,82.112,2.070,low
3787,87.772,1.937,low
3788,70.738,2.403,low
3789,85.772,1.982,low
3790,84.625,2.009,low
3791,89.696,1.895,low
3792,83.873,2.027,low
3793,83.435,2.038,low
3794,88.871,1.913,low
3795,75.611,2.248,low
3796,63.737,2.667,low
3797,81.736,2.080,low
3798,70.657,2.406,low
3799,88.811,1.914,low
3800,79.706,2.133,low
3801,81.398,2.088,low
3802,79.237,2.145,low
3803,73.115,2.325,low
3804,85.018,2.000,low
3805,83.023,2.048,low
3806,88.333,1.925,low
3807,86.651,1.962,low
3808,86.651,1.962,low
3809,74.817,2.272,low
3810,69.658,2.441,low
3811,88.602,1.919,low
3812,88.602,1.919,low
3813,89.492,1.900,low
3814,83.826,2.028,low
3815,80.317,2.117,low
3816,80.317,2.117,low
3817,89.492,1.900,low
3818,70.964,2.396,low
3819,89.374,1.902,low
3820,83.428,2.038,low
3821,88.578,1.919,low
3822,87.710,1.938,low
3823,82.028,2.072,low
3824,86.539,1.964,low
3825,86.539,1.964,low
3826,81.462,2.087,low
3827,81.691,2.081,low
3828,63.009,2.698,low
3829,80.332,2.116,low
3830,64.566,2.633,low
3831,86.467,1.966,low
3832,85.499,1.988,low
3833,82.822,2.053,low
3834,79.018,2.151,low
3835,79.018,2.151,low
3836,85.791,1.982,low
3837,89.888,1.891,low
3838,65.585,2.592,low
3839,77.222,2.201,low
3840,81.136,2.095,low
3841,84.736,2.006,low
3842,82.853,2.052,low
3843,80.036,2.124,low
3844,82.106,2.070,low
3845,81.458,2.087,low
3846,81.458,2.087,low
3847,84.736,2.006,low
3848,78.350,2.170,low
3849,85.215,1.995,low
3850,84.776,2.005,low
3851,85.528,1.988,low
3852,70.979,2.395,low
3853,85.215,1.995,low
3854,71.101,2.391,low
3855,71.101,2.391,low
3856,59.727,2.846,low
3857,85.528,1.988,low
3858,72.855,2.333,low
3859,72.071,2.359,low
3860,81.563,2.084,low
3861,76.865,2.212,low
3862,81.470,2.087,low
3863,88.150,1.929,low
3864,88.472,1.922,low
3865,70.060,2.427,low
3866,89.785,1.893,low
3867,83.049,2.047,low
3868,81.341,2.090,low
3869,81.341,2.090,low
3870,76.951,2.209,low
3871,83.945,2.025,low
3872,88.048,1.931,low
3873,80.699,2.107,low
3874,88.751,1.915,low
3875,89.020,1.910,low
3876,85.008,2.000,low
3877,84.129,2.021,low
3878,85.081,1.998,low
3879,81.268,2.092,low
3880,76.510,2.222,low
3881,76.859,2.212,low
3882,81.955,2.074,low
3883,87.583,1.941,low
3884,71.160,2.389,low
3885,85.815,1.981,low
3886,89.893,1.891,low
3887,82.645,2.057,low
3888,84.578,2.010,low
3889,85.487,1.989,low
3890,89.893,1.891,low
3891,77.298,2.199,low
3892,60.700,2.801,low
3893,83.845,2.028,low
3894,79.644,2.134,low
3895,79.644,2.134,low
3896,71.599,2.374,low
3897,83.845,2.028,low
3898,83.407,2.038,low
3899,83.407,2.038,low
3900,85.210,1.995,low
3901,85.210,1.995,low
3902,83.994,2.024,low
3903,77.816,2.185,low
3904,79.801,2.130,low
3905,80.082,2.123,low
3906,79.812,2.130,low
3907,71.143,2.390,low
3908,79.091,2.149,low
3909,67.384,2.523,low
3910,83.049,2.047,low
3911,89.731,1.895,low
3912,77.236,2.201,low
3913,80.031,2.124,low
3914,80.942,2.100,low
3915,87.316,1.947,low
3916,84.819,2.004,low
3917,87.316,1.947,low
3918,80.590,2.109,low
3919,80.590,2.109,low
3920,63.044,2.697,low
3921,72.837,2.334,low
3922,70.395,2.415,low
3923,81.986,2.074,low
3924,60.168,2.825,low
3925,67.769,2.509,low
3926,72.837,2.334,low
3927,87.494,1.943,low
3928,74.008,2.297,low
3929,89.731,1.895,low
3930,74.914,2.269,low
3931,74.914,2.269,low
3932,74.008,2.297,low
3933,65.334,2.602,low
3934,54.171,3.138,trans
3935,58.529,2.905,low
3936,79.776,2.131,low
3937,89.347,1.903,low
3938,84.748,2.006,low
3939,75.431,2.254,low
3940,87.932,1.933,low
3941,84.295,2.017,low
3942,81.765,2.079,low
3943,81.607,2.083,low
3944,85.517,1.988,low
3945,85.517,1.988,low
3946,78.745,2.159,low
3947,78.745,2.159,low
3948,72.975,2.330,low
3949,76.159,2.232,low
3950,80.449,2.113,low
3951,75.431,2.254,low
3952,85.274,1.994,low
3953,81.520,2.085,low
3954,64.504,2.636,low
3955,78.977,2.153,low
3956,73.921,2.300,low
3957,57.802,2.941,low
3958,84.626,2.009,low
3959,61.363,2.770,low
3960,78.359,2.169,low
3961,89.318,1.903,low
3962,89.185,1.906,low
3963,60.792,2.796,low
3964,68.601,2.478,low
3965,55.158,3.082,trans
3966,74.968,2.268,low
3967,78.837,2.156,low
3968,73.593,2.310,low
3969,89.568,1.898,low
3970,89.568,1.898,low
3971,74.459,2.283,low
3972,73.676,2.307,low
3973,79.650,2.134,low
3974,81.981,2.074,low
3975,89.712,1.895,low
3976,89.712,1.895,low
3977,81.643,2.082,low
3978,87.667,1.939,low
3979,87.667,1.939,low
3980,76.952,2.209,low
3981,86.785,1.959,low
3982,86.785,1.959,low
3983,86.545,1.964,low
3984,75.615,2.248,low
3985,88.865,1.913,low
3986,88.257,1.926,low
3987,84.496,2.012,low
3988,88.865,1.913,low
3989,85.755,1.982,low
3990,71.257,2.386,low
3991,74.133,2.293,low
3992,71.038,2.393,low
