cell_id,theta_skew_deg,z,regime
3579,76.276,2.229,low
3580,77.294,2.199,low
3581,81.461,2.087,low
3582,78.768,2.158,low
3583,59.079,2.878,low
3584,86.702,1.961,low
3585,85.682,1.984,low
3586,68.908,2.467,low
3587,89.070,1.909,low
3588,79.197,2.147,low
3589,37.811,4.496,trans
3590,30.288,5.613,trans
3591,75.971,2.238,low
3592,79.271,2.145,low
3593,88.409,1.923,low
3594,83.327,2.040,low
3595,79.626,2.135,low
3596,83.965,2.025,low
3597,87.907,1.934,low
3598,80.019,2.125,low
3599,75.679,2.246,low
3600,75.679,2.246,low
3601,65.615,2.591,low
3602,83.327,2.040,low
3603,80.119,2.122,low
3604,77.528,2.193,low
3605,59.793,2.843,low
3606,74.960,2.268,low
3607,79.342,2.143,low
3608,78.029,2.179,low
3609,81.408,2.088,low
3610,73.733,2.306,low
3611,84.567,2.010,low
3612,76.877,2.211,low
3613,81.325,2.090,low
3614,65.653,2.589,low
3615,80.659,2.108,low
3616,87.746,1.937,low
3617,76.877,2.211,low
3618,88.688,1.917,low
3619,83.713,2.031,low
3620,89.844,1.892,low
3621,82.420,2.063,low
3622,86.272,1.971,low
3623,86.272,1.971,low
3624,81.979,2.074,low
3625,88.688,1.917,low
3626,58.808,2.891,low
3627,84.656,2.008,low
3628,68.638,2.477,low
3629,88.740,1.916,low
3630,68.638,2.477,low
3631,73.589,2.310,low
3632,73.862,2.302,low
3633,85.341,1.992,low
3634,77.776,2.186,low
3635,78.078,2.177,low
3636,88.182,1.928,low
3637,88.182,1.928,low
3638,85.341,1.992,low
3639,76.573,2.220,low
3640,81.420,2.088,low
3641,52.819,3.219,trans
3642,83.706,2.031,low
3643,67.137,2.532,low
3644,63.632,2.672,low
3645,78.855,2.156,low
3646,80.045,2.124,low
3647,82.330,2.065,low
3648,84.941,2.001,low
3649,88.826,1.914,low
3650,81.851,2.077,low
3651,88.826,1.914,low
3652,89.119,1.908,low
3653,79.534,2.137,low
3654,76.882,2.211,low
3655,72.841,2.334,low
3656,89.119,1.908,low
3657,89.343,1.903,low
3658,89.343,1.903,low
3659,87.214,1.949,low
3660,87.214,1.949,low
3661,85.469,1.989,low
3662,87.204,1.949,low
3663,74.549,2.280,low
3664,85.154,1.996,low
3665,83.490,2.036,low
3666,82.414,2.063,low
3667,70.340,2.417,low
3668,68.973,2.465,low
3669,89.695,1.895,low
3670,89.695,1.895,low
3671,58.899,2.886,low
3672,78.594,2.163,low
3673,87.920,1.934,low
3674,87.920,1.934,low
3675,68.645,2.477,low
3676,86.590,1.963,low
3677,76.936,2.210,low
3678,88.880,1.913,low
3679,87.040,1.953,low
3680,68.771,2.472,low
3681,87.244,1.949,low
3682,87.244,1.949,low
3683,74.337,2.287,low
3684,79.570,2.136,low
3685,88.014,1.932,low
3686,89.312,1.903,low
3687,75.383,2.255,low
3688,79.409,2.141,low
3689,79.409,2.141,low
3690,78.663,2.161,low
3691,78.663,2.161,low
3692,86.576,1.964,low
3693,77.129,2.204,low
3694,76.630,2.218,low
3695,82.470,2.061,low
3696,73.355,2.317,low
3697,71.527,2.377,low
3698,86.437,1.967,low
3699,84.721,2.007,low
3700,85.785,1.982,low
3701,88.620,1.918,low
3702,86.437,1.967,low
3703,85.560,1.987,low
3704,85.560,1.987,low
3705,88.620,1.918,low
3706,85.336,1.992,low
3707,85.336,1.992,low
3708,68.358,2.487,low
3709,85.001,2.000,low
3710,78.417,2.168,low
3711,89.650,1.896,low
3712,72.204,2.354,low
3713,88.206,1.927,low
3714,75.319,2.257,low
3715,71.195,2.388,low
3716,85.035,1.999,low
3717,81.532,2.085,low
3718,82.169,2.069,low
3719,70.647,2.406,low
3720,77.770,2.186,low
3721,68.027,2.499,low
3722,61.524,2.763,low
3723,80.435,2.114,low
3724,61.524,2.763,low
3725,89.996,1.889,low
3726,87.751,1.937,low
3727,71.423,2.380,low
3728,86.115,1.974,low
3729,87.770,1.937,low
3730,89.225,1.905,low
3731,86.115,1.974,low
3732,80.436,2.113,low
3733,87.819,1.936,low
3734,88.050,1.931,low
3735,88.050,1.931,low
3736,85.294,1.993,low
3737,85.294,1.993,low
3738,67.914,2.503,low
3739,82.082,2.071,low
3740,66.107,2.572,low
3741,73.992,2.298,low
3742,82.652,2.057,low
3743,68.472,2.483,low
3744,88.030,1.931,low
3745,86.784,1.959,low
3746,80.091,2.123,low
3747,76.934,2.210,low
3748,85.082,1.998,low
3749,86.433,1.967,low
3750,86.433,1.967,low
3751,85.378,1.991,low
3752,72.585,2.342,low
3753,85.378,1.991,low
3754,82.853,2.052,low
3755,82.853,2.052,low
3756,66.830,2.544,low
3757,80.235,2.119,low
3758,89.225,1.905,low
3759,84.389,2.014,low
3760,84.389,2.014,low
3761,88.247,1.926,low
3762,89.385,1.902,low
3763,80.324,2.116,low
3764,89.385,1.902,low
3765,88.996,1.910,low
3766,89.364,1.902,low
3767,79.710,2.133,low
3768,89.364,1.902,low
3769,64.928,2.618,low
3770,85.491,1.989,low
3771,81.683,2.081,low
3772,84.410,2.014,low
3773,88.170,1.928,low
3774,88.170,1.928,low
3775,87.283,1.948,low
3776,86.139,1.974,low
3777,81.975,2.074,low
3778,86.744,1.960,low
3779,86.744,1.960,low
3780,80.238,2.119,low
3781,80.238,2.119,low
3782,88.678,1.917,low
3783,78.146,2.175,low
3784,88.678,1.917,low
3785,79.484,2.139,low
3786,68.079,2.497,low
3787,87.523,1.942,low
3788,87.523,1.942,low
3789,89.673,1.896,low
3790,65.288,2.604,low
3791,77.888,2.183,low
3792,62.847,2.705,low
3793,88.722,1.916,low
3794,85.050,1.999,low
3795,82.140,2.070,low
3796,76.857,2.212,low
3797,83.975,2.024,low
3798,88.832,1.914,low
3799,88.832,1.914,low
3800,88.946,1.911,low
3801,76.378,2.226,low
3802,80.580,2.110,low
3803,76.891,2.211,low
3804,88.123,1.929,low
3805,87.142,1.951,low
3806,88.207,1.927,low
3807,83.831,2.028,low
3808,79.450,2.140,low
3809,77.841,2.184,low
3810,69.892,2.432,low
3811,75.969,2.238,low
3812,89.513,1.899,low
3813,76.001,2.237,low
3814,68.900,2.467,low
3815,83.108,2.046,low
3816,78.894,2.155,low
3817,77.967,2.180,low
3818,84.848,2.004,low
3819,89.722,1.895,low
3820,86.444,1.967,low
3821,75.434,2.254,low
3822,84.854,2.003,low
3823,83.436,2.037,low
3824,83.436,2.037,low
3825,70.528,2.410,low
3826,87.471,1.944,low
3827,80.685,2.107,low
3828,76.050,2.235,low
3829,88.722,1.916,low
3830,66.903,2.541,low
3831,83.951,2.025,low
3832,83.951,2.025,low
3833,87.959,1.933,low
3834,76.231,2.230,low
3835,89.365,1.902,low
3836,85.970,1.977,low
3837,70.476,2.412,low
3838,73.188,2.323,low
3839,84.334,2.016,low
3840,87.485,1.943,low
3841,85.707,1.984,low
3842,48.821,3.482,trans
3843,82.465,2.061,low
3844,89.954,1.890,low
3845,73.052,2.327,low
3846,86.010,1.977,low
3847,81.757,2.079,low
3848,87.856,1.935,low
3849,79.880,2.128,low
3850,89.070,1.909,low
3851,86.432,1.967,low
3852,74.163,2.292,low
3853,72.630,2.341,low
3854,86.040,1.976,low
3855,88.221,1.927,low
3856,83.502,2.036,low
3857,80.005,2.125,low
3858,70.048,2.427,low
3859,88.636,1.918,low
3860,88.636,1.918,low
3861,82.178,2.069,low
3862,83.286,2.041,low
3863,76.356,2.226,low
3864,76.356,2.226,low
3865,88.397,1.923,low
3866,87.653,1.939,low
3867,63.864,2.662,low
3868,84.158,2.020,low
3869,89.172,1.906,low
3870,88.397,1.923,low
3871,84.158,2.020,low
3872,87.653,1.939,low
3873,89.172,1.906,low
3874,85.662,1.985,low
3875,87.434,1.944,low
3876,87.072,1.952,low
3877,85.231,1.995,low
3878,86.052,1.976,low
3879,86.849,1.957,low
3880,87.381,1.946,low
3881,82.961,2.049,low
3882,86.099,1.974,low
3883,76.102,2.234,low
3884,87.692,1.939,low
3885,89.496,1.900,low
3886,88.914,1.912,low
3887,76.084,2.234,low
3888,78.041,2.178,low
3889,81.713,2.080,low
3890,87.364,1.946,low
3891,78.713,2.160,low
3892,77.634,2.190,low
3893,78.942,2.153,low
3894,77.720,2.187,low
3895,86.481,1.966,low
3896,86.481,1.966,low
3897,85.395,1.991,low
3898,89.608,1.897,low
3899,83.882,2.027,low
3900,68.531,2.481,low
3901,87.070,1.952,low
3902,86.591,1.963,low
3903,74.588,2.279,low
3904,89.608,1.897,low
3905,63.380,2.682,low
3906,70.498,2.411,low
3907,86.591,1.963,low
3908,88.735,1.916,low
3909,82.817,2.053,low
3910,85.753,1.982,low
3911,85.753,1.982,low
3912,89.987,1.889,low
3913,77.768,2.186,low
3914,52.267,3.253,trans
3915,71.140,2.390,low
3916,81.888,2.076,low
3917,70.944,2.396,low
3918,78.772,2.158,low
3919,83.765,2.029,low
3920,86.333,1.969,low
3921,86.333,1.969,low
3922,63.704,2.669,low
3923,73.852,2.302,low
3924,78.891,2.155,low
3925,78.713,2.160,low
3926,80.197,2.120,low
3927,78.891,2.155,low
3928,80.197,2.120,low
3929,88.924,1.912,low
3930,88.924,1.912,low
3931,84.927,2.002,low
3932,80.893,2.102,low
3933,82.014,2.073,low
3934,82.688,2.056,low
3935,87.614,1.940,low
3936,86.126,1.974,low
3937,89.067,1.909,low
3938,89.067,1.909,low
3939,84.188,2.019,low
3940,85.571,1.987,low
3941,75.881,2.240,low
3942,84.484,2.012,low
3943,84.272,2.017,low
3944,84.722,2.007,low
3945,81.139,2.095,low
3946,84.722,2.007,low
3947,87.293,1.947,low
3948,84.184,2.019,low
3949,84.184,2.019,low
3950,74.124,2.293,low
3951,74.759,2.274,low
3952,74.062,2.295,low
3953,74.062,2.295,low
3954,88.756,1.915,low
3955,81.641,2.082,low
3956,74.759,2.274,low
3957,83.277,2.041,low
3958,77.499,2.194,low
3959,87.862,1.935,low
3960,85.090,1.998,low
3961,85.707,1.984,low
3962,74.021,2.297,low
3963,72.536,2.344,low
3964,86.807,1.958,low
3965,83.194,2.043,low
3966,81.000,2.099,low
3967,87.284,1.948,low
3968,86.561,1.964,low
3969,89.953,1.890,low
3970,89.953,1.890,low
3971,83.809,2.028,low
3972,86.561,1.964,low
3973,78.695,2.160,low
3974,85.413,1.990,low
3975,79.965,2.126,low
3976,89.004,1.910,low
3977,83.669,2.032,low
3978,89.058,1.909,low
3979,86.877,1.957,low
3980,81.375,2.089,low
3981,84.086,2.022,low
3982,65.655,2.589,low
3983,77.999,2.180,low
3984,77.361,2.197,low
3985,84.256,2.018,low
3986,89.689,1.895,low
3987,74.113,2.294,low
3988,70.198,2.422,low
3989,85.910,1.979,low
3990,85.910,1.979,low
3991,53.923,3.153,trans
3992,84.700,2.007,low
3993,68.654,2.476,low
3994,84.234,2.018,low
3995,89.896,1.891,low
3996,84.234,2.018,low
3997,57.770,2.943,low
3998,80.510,2.112,low
3999,89.587,1.898,low
4000,78.421,2.168,low
4001,81.834,2.077,low
4002,72.066,2.359,low
4003,80.722,2.106,low
4004,89.587,1.898,low
4005,88.342,1.924,low
4006,88.725,1.916,low
4007,74.115,2.294,low
4008,88.505,1.921,low
4009,88.996,1.910,low
4010,58.171,2.922,low
4011,86.640,1.962,low
4012,86.640,1.962,low
4013,88.749,1.916,low
4014,81.687,2.081,low
4015,86.468,1.966,low
4016,88.324,1.925,low
4017,89.968,1.890,low
4018,85.928,1.978,low
4019,85.928,1.978,low
4020,81.362,2.089,low
4021,83.446,2.037,low
4022,83.446,2.037,low
4023,77.616,2.190,low
4024,72.527,2.344,low
4025,66.226,2.567,low
4026,81.752,2.079,low
4027,75.084,2.264,low
4028,74.214,2.291,low
4029,79.975,2.126,low
4030,55.389,3.069,trans
4031,89.555,1.898,low
4032,71.751,2.369,low
4033,70.129,2.424,low
4034,88.008,1.932,low
4035,88.659,1.917,low
4036,83.147,2.045,low
4037,76.756,2.215,low
4038,83.147,2.045,low
4039,87.799,1.936,low
4040,87.799,1.936,low
4041,78.786,2.158,low
4042,78.786,2.158,low
4043,87.314,1.947,low
4044,77.390,2.197,low
4045,79.633,2.135,low
4046,83.319,2.040,low
4047,87.129,1.951,low
4048,87.129,1.951,low
4049,85.231,1.995,low
4050,81.204,2.094,low
4051,81.204,2.094,low
4052,85.231,1.995,low
4053,74.511,2.282,low
4054,84.716,2.007,low
4055,84.716,2.007,low
4056,75.418,2.254,low
4057,80.341,2.116,low
4058,83.667,2.032,low
4059,72.841,2.334,low
4060,75.036,2.266,low
4061,77.097,2.205,low
4062,86.505,1.965,low
4063,85.510,1.988,low
4064,72.691,2.339,low
4065,70.360,2.416,low
4066,87.798,1.936,low
4067,87.537,1.942,low
4068,87.537,1.942,low
4069,84.539,2.011,low
4070,75.397,2.255,low
4071,89.237,1.905,low
4072,87.376,1.946,low
4073,87.376,1.946,low
4074,83.574,2.034,low
4075,83.305,2.041,low
4076,72.995,2.329,low
4077,80.579,2.110,low
4078,76.660,2.218,low
4079,74.225,2.290,low
4080,88.062,1.930,low
4081,62.600,2.716,low
4082,62.600,2.716,low
4083,65.486,2.596,low
4084,84.849,2.004,low
4085,62.999,2.698,low
4086,83.186,2.044,low
4087,86.951,1.955,low
4088,86.951,1.955,low
4089,83.186,2.044,low
4090,61.907,2.746,low
4091,65.503,2.595,low
4092,79.641,2.135,low
4093,84.560,2.010,low
4094,80.103,2.122,low
4095,86.181,1.973,low
4096,88.410,1.923,low
4097,88.477,1.921,low
4098,88.477,1.921,low
4099,68.664,2.476,low
4100,81.226,2.093,low
4101,74.570,2.280,low
4102,87.045,1.953,low
4103,74.570,2.280,low
4104,86.266,1.971,low
4105,59.380,2.863,low
4106,86.266,1.971,low
4107,58.434,2.909,low
4108,83.316,2.040,low
4109,83.316,2.040,low
4110,65.763,2.585,low
4111,73.313,2.319,low
4112,80.933,2.100,low
4113,87.996,1.932,low
4114,81.322,2.090,low
4115,83.751,2.030,low
4116,86.436,1.967,low
4117,69.198,2.457,low
4118,86.436,1.967,low
4119,86.016,1.976,low
4120,65.324,2.602,low
4121,67.733,2.510,low
4122,69.244,2.455,low
4123,86.392,1.968,low
4124,80.162,2.121,low
4125,81.525,2.085,low
4126,86.723,1.960,low
4127,87.885,1.934,low
4128,86.723,1.960,low
4129,87.885,1.934,low
4130,73.736,2.306,low
4131,73.736,2.306,low
4132,81.933,2.075,low
4133,87.996,1.932,low
4134,85.817,1.981,low
4135,82.643,2.057,low
4136,76.616,2.219,low
4137,81.541,2.085,low
4138,83.763,2.030,low
4139,74.927,2.269,low
4140,79.707,2.133,low
4141,81.541,2.085,low
4142,74.927,2.269,low
4143,75.490,2.252,low
4144,67.144,2.532,low
4145,60.409,2.814,low
4146,59.942,2.836,low
4147,59.313,2.866,low
4148,82.841,2.052,low
4149,76.592,2.220,low
4150,82.782,2.054,low
4151,84.267,2.017,low
4152,86.554,1.964,low
4153,87.556,1.942,low
4154,85.112,1.997,low
4155,86.453,1.966,low
4156,80.209,2.119,low
4157,86.453,1.966,low
4158,86.258,1.971,low
4159,80.731,2.106,low
4160,78.695,2.160,low
4161,81.028,2.098,low
4162,80.731,2.106,low
4163,86.208,1.972,low
4164,66.388,2.561,low
4165,86.208,1.972,low
4166,82.234,2.067,low
4167,79.854,2.129,low
4168,87.405,1.945,low
4169,83.500,2.036,low
4170,86.775,1.959,low
4171,78.483,2.166,low
4172,88.756,1.915,low
4173,87.651,1.940,low
4174,77.691,2.188,low
4175,84.290,2.017,low
4176,77.691,2.188,low
4177,88.524,1.920,low
4178,81.976,2.074,low
4179,76.385,2.226,low
4180,83.342,2.040,low
4181,68.045,2.498,low
4182,68.045,2.498,low
4183,81.817,2.078,low
4184,79.615,2.135,low
4185,83.660,2.032,low
4186,84.618,2.009,low
4187,85.308,1.993,low
4188,73.082,2.326,low
4189,77.103,2.205,low
4190,78.800,2.157,low
4191,78.800,2.157,low
4192,77.103,2.205,low
4193,83.998,2.024,low
4194,83.998,2.024,low
4195,81.171,2.094,low
4196,78.607,2.163,low
4197,80.431,2.114,low
4198,87.380,1.946,low
4199,85.945,1.978,low
4200,76.242,2.230,low
4201,61.251,2.775,low
4202,86.168,1.973,low
4203,78.507,2.165,low
4204,74.514,2.281,low
4205,87.496,1.943,low
4206,87.181,1.950,low
4207,89.238,1.905,low
4208,86.272,1.971,low
4209,79.064,2.150,low
4210,89.099,1.908,low
4211,87.694,1.939,low
4212,84.265,2.017,low
4213,89.099,1.908,low
4214,53.963,3.150,trans
4215,76.784,2.214,low
4216,80.288,2.117,low
4217,80.863,2.102,low
4218,76.821,2.213,low
4219,69.802,2.435,low
4220,89.902,1.891,low
4221,73.968,2.298,low
4222,73.968,2.298,low
4223,79.656,2.134,low
4224,72.822,2.334,low
4225,59.790,2.843,low
4226,67.463,2.520,low
4227,69.841,2.434,low
4228,84.436,2.013,low
4229,88.616,1.918,low
4230,84.436,2.013,low
4231,81.875,2.076,low
4232,88.616,1.918,low
4233,72.765,2.336,low
4234,85.974,1.977,low
4235,85.974,1.977,low
4236,86.001,1.977,low
4237,85.093,1.998,low
4238,82.061,2.072,low
4239,55.846,3.044,trans
4240,86.254,1.971,low
4241,76.930,2.210,low
4242,85.154,1.996,low
4243,86.254,1.971,low
4244,87.769,1.937,low
4245,82.163,2.069,low
4246,74.404,2.285,low
4247,75.738,2.245,low
4248,75.738,2.245,low
4249,71.766,2.369,low
4250,71.766,2.369,low
4251,89.280,1.904,low
4252,89.214,1.906,low
4253,74.528,2.281,low
4254,89.280,1.904,low
4255,72.514,2.344,low
4256,86.586,1.963,low
4257,86.989,1.954,low
4258,68.164,2.494,low
4259,87.525,1.942,low
4260,77.220,2.201,low
4261,89.677,1.896,low
4262,89.677,1.896,low
4263,75.988,2.237,low
4264,85.154,1.996,low
4265,85.302,1.993,low
4266,89.855,1.892,low
4267,66.878,2.542,low
4268,89.855,1.892,low
4269,75.615,2.248,low
4270,87.777,1.937,low
4271,83.221,2.043,low
4272,87.777,1.937,low
4273,85.693,1.984,low
4274,85.693,1.984,low
4275,82.556,2.059,low
4276,82.146,2.069,low
4277,80.663,2.108,low
4278,85.155,1.996,low
4279,85.820,1.981,low
4280,85.820,1.981,low
4281,89.174,1.906,low
4282,89.174,1.906,low
4283,75.856,2.241,low
4284,89.199,1.906,low
4285,77.616,2.190,low
4286,73.531,2.312,low
4287,89.199,1.906,low
4288,77.616,2.190,low
4289,51.066,3.329,trans
4290,70.501,2.411,low
4291,73.531,2.312,low
4292,76.437,2.224,low
4293,69.842,2.434,low
4294,87.074,1.952,low
4295,81.569,2.084,low
4296,88.204,1.927,low
4297,81.569,2.084,low
4298,87.905,1.934,low
4299,87.905,1.934,low
4300,74.315,2.288,low
4301,87.870,1.935,low
4302,79.907,2.127,low
4303,87.870,1.935,low
4304,80.255,2.118,low
4305,79.079,2.150,low
4306,87.606,1.940,low
4307,71.669,2.372,low
4308,88.690,1.917,low
4309,87.026,1.953,low
4310,76.471,2.223,low
4311,86.957,1.955,low
4312,86.957,1.955,low
4313,85.182,1.996,low
4314,60.263,2.821,low
4315,85.825,1.981,low
4316,89.269,1.904,low
4317,85.699,1.984,low
4318,71.983,2.362,low
4319,84.681,2.008,low
4320,75.542,2.250,low
4321,87.752,1.937,low
4322,89.086,1.908,low
4323,74.712,2.275,low
4324,89.086,1.908,low
4325,85.315,1.993,low
4326,87.377,1.946,low
4327,70.181,2.422,low
4328,85.363,1.991,low
4329,85.363,1.991,low
4330,83.488,2.036,low
4331,74.036,2.296,low
4332,79.793,2.131,low
4333,80.644,2.108,low
4334,83.277,2.041,low
4335,84.737,2.006,low
4336,85.474,1.989,low
4337,80.799,2.104,low
4338,84.681,2.008,low
4339,85.739,1.983,low
4340,67.484,2.519,low
4341,87.026,1.953,low
4342,73.072,2.326,low
4343,88.748,1.916,low
4344,88.748,1.916,low
4345,88.390,1.923,low
4346,86.279,1.970,low
4347,81.014,2.098,low
4348,80.706,2.106,low
4349,81.381,2.089,low
4350,80.706,2.106,low
4351,71.768,2.369,low
4352,76.670,2.217,low
4353,76.670,2.217,low
4354,82.519,2.060,low
4355,88.631,1.918,low
4356,86.436,1.967,low
4357,89.441,1.901,low
4358,87.901,1.934,low
4359,88.711,1.916,low
4360,64.068,2.653,low
4361,89.689,1.895,low
4362,88.711,1.916,low
4363,89.689,1.895,low
4364,87.901,1.934,low
4365,88.738,1.916,low
4366,76.282,2.229,low
4367,76.282,2.229,low
4368,81.014,2.098,low
4369,89.241,1.905,low
4370,83.278,2.041,low
4371,64.513,2.635,low
4372,86.672,1.961,low
4373,82.214,2.068,low
4374,88.967,1.911,low
4375,88.967,1.911,low
4376,85.734,1.983,low
4377,81.325,2.090,low
4378,86.593,1.963,low
4379,83.622,2.033,low
4380,83.622,2.033,low
4381,83.716,2.031,low
4382,83.210,2.043,low
4383,83.210,2.043,low
4384,82.123,2.070,low
4385,89.166,1.907,low
4386,77.397,2.196,low
4387,57.465,2.958,low
4388,86.411,1.967,low
4389,67.309,2.526,low
4390,69.965,2.430,low
4391,80.315,2.117,low
4392,73.707,2.306,low
4393,71.809,2.367,low
4394,77.089,2.205,low
4395,81.815,2.078,low
4396,88.265,1.926,low
4397,77.303,2.199,low
4398,85.595,1.986,low
4399,85.595,1.986,low
4400,63.806,2.664,low
4401,77.391,2.197,low
4402,88.753,1.915,low
4403,88.753,1.915,low
4404,88.959,1.911,low
4405,77.831,2.184,low
4406,78.747,2.159,low
4407,83.048,2.047,low
4408,79.693,2.133,low
4409,79.693,2.133,low
4410,89.744,1.894,low
4411,89.744,1.894,low
4412,74.101,2.294,low
4413,80.534,2.111,low
4414,87.488,1.943,low
4415,87.314,1.947,low
4416,87.440,1.944,low
4417,87.055,1.953,low
4418,61.520,2.763,low
4419,85.370,1.991,low
4420,64.755,2.625,low
4421,72.792,2.335,low
4422,80.140,2.121,low
4423,82.913,2.050,low
4424,80.543,2.111,low
4425,81.780,2.079,low
4426,89.155,1.907,low
4427,65.715,2.587,low
4428,89.155,1.907,low
4429,87.440,1.944,low
4430,70.911,2.397,low
4431,81.747,2.080,low
4432,82.852,2.052,low
4433,83.914,2.026,low
4434,86.607,1.963,low
4435,85.657,1.985,low
4436,86.945,1.955,low
4437,88.950,1.911,low
4438,89.313,1.903,low
4439,82.631,2.057,low
4440,86.864,1.957,low
4441,87.833,1.935,low
4442,87.833,1.935,low
4443,82.631,2.057,low
4444,88.384,1.923,low
4445,87.544,1.942,low
4446,88.488,1.921,low
4447,70.173,2.423,low
4448,86.572,1.964,low
4449,80.402,2.114,low
4450,88.515,1.921,low
4451,79.112,2.149,low
4452,88.545,1.920,low
4453,88.545,1.920,low
4454,78.922,2.154,low
4455,77.276,2.200,low
4456,86.719,1.960,low
4457,89.498,1.899,low
4458,89.134,1.907,low
4459,77.276,2.200,low
4460,60.008,2.833,low
4461,79.446,2.140,low
4462,75.591,2.249,low
4463,83.628,2.033,low
4464,81.132,2.095,low
4465,81.132,2.095,low
4466,80.342,2.116,low
4467,86.993,1.954,low
4468,71.600,2.374,low
4469,79.253,2.145,low
4470,79.253,2.145,low
4471,87.178,1.950,low
4472,79.445,2.140,low
4473,79.445,2.140,low
4474,85.855,1.980,low
4475,86.370,1.968,low
4476,67.300,2.526,low
4477,76.870,2.212,low
4478,76.870,2.212,low
4479,85.878,1.980,low
4480,76.272,2.229,low
4481,71.200,2.388,low
4482,87.725,1.938,low
4483,87.725,1.938,low
4484,70.119,2.424,low
4485,82.458,2.062,low
4486,82.458,2.062,low
4487,71.200,2.388,low
4488,77.134,2.204,low
4489,77.102,2.205,low
4490,86.596,1.963,low
4491,89.093,1.908,low
4492,81.363,2.089,low
4493,72.418,2.347,low
4494,78.434,2.167,low
4495,50.898,3.340,trans
4496,79.156,2.148,low
4497,79.753,2.132,low
4498,84.026,2.023,low
4499,87.375,1.946,low
4500,80.063,2.123,low
4501,87.375,1.946,low
4502,89.514,1.899,low
4503,87.127,1.951,low
4504,72.069,2.359,low
4505,88.278,1.926,low
4506,82.802,2.053,low
4507,88.981,1.911,low
4508,88.981,1.911,low
4509,88.278,1.926,low
4510,65.744,2.586,low
4511,56.949,2.985,low
4512,89.090,1.908,low
4513,84.471,2.013,low
4514,72.965,2.330,low
4515,72.870,2.333,low
4516,84.302,2.017,low
4517,83.285,2.041,low
4518,76.589,2.220,low
4519,87.315,1.947,low
4520,88.596,1.919,low
4521,77.920,2.182,low
4522,69.459,2.447,low
4523,88.966,1.911,low
4524,79.286,2.144,low
4525,85.430,1.990,low
4526,85.430,1.990,low
4527,89.829,1.892,low
4528,86.323,1.969,low
4529,87.103,1.952,low
4530,87.103,1.952,low
4531,78.401,2.168,low
4532,87.716,1.938,low
4533,87.716,1.938,low
4534,79.748,2.132,low
4535,80.315,2.117,low
4536,71.561,2.376,low
4537,84.865,2.003,low
4538,83.905,2.026,low
4539,69.965,2.430,low
4540,71.457,2.379,low
4541,89.732,1.895,low
4542,74.026,2.297,low
4543,89.210,1.906,low
4544,74.359,2.286,low
4545,89.730,1.895,low
4546,87.081,1.952,low
4547,86.513,1.965,low
4548,80.131,2.122,low
4549,85.167,1.996,low
4550,80.131,2.122,low
4551,88.944,1.911,low
4552,88.050,1.931,low
4553,62.795,2.707,low
4554,85.948,1.978,low
4555,67.766,2.509,low
4556,61.675,2.756,low
4557,87.847,1.935,low
4558,72.299,2.351,low
4559,89.466,1.900,low
4560,85.444,1.990,low
4561,84.362,2.015,low
4562,75.955,2.238,low
4563,87.858,1.935,low
4564,66.013,2.575,low
4565,89.166,1.907,low
4566,67.309,2.526,low
4567,85.490,1.989,low
4568,84.879,2.003,low
4569,83.054,2.047,low
4570,88.715,1.916,low
4571,81.605,2.083,low
4572,86.612,1.963,low
4573,84.524,2.011,low
4574,84.524,2.011,low
4575,68.625,2.477,low
4576,86.142,1.973,low
4577,82.102,2.071,low
4578,84.708,2.007,low
4579,73.227,2.322,low
4580,84.708,2.007,low
4581,79.006,2.152,low
4582,79.006,2.152,low
4583,89.416,1.901,low
4584,86.211,1.972,low
4585,89.784,1.893,low
4586,81.864,2.077,low
4587,76.005,2.237,low
4588,63.298,2.686,low
4589,86.168,1.973,low
4590,67.979,2.501,low
4591,70.214,2.421,low
4592,87.468,1.944,low
4593,70.214,2.421,low
4594,85.153,1.996,low
4595,84.210,2.019,low
4596,85.153,1.996,low
4597,89.083,1.908,low
4598,89.083,1.908,low
4599,88.007,1.932,low
4600,83.856,2.027,low
4601,87.406,1.945,low
4602,83.856,2.027,low
4603,87.587,1.941,low
4604,70.967,2.395,low
4605,78.019,2.179,low
4606,87.919,1.934,low
4607,76.042,2.236,low
4608,76.042,2.236,low
4609,85.653,1.985,low
4610,85.653,1.985,low
4611,77.195,2.202,low
4612,77.195,2.202,low
4613,76.464,2.223,low
4614,85.747,1.983,low
4615,57.694,2.947,low
4616,46.685,3.641,trans
4617,87.928,1.933,low
4618,77.972,2.180,low
4619,87.928,1.933,low
4620,87.089,1.952,low
4621,89.996,1.889,low
4622,89.996,1.889,low
4623,86.701,1.961,low
4624,86.701,1.961,low
4625,83.616,2.033,low
4626,72.547,2.343,low
4627,55.836,3.045,trans
4628,74.908,2.269,low
4629,77.835,2.184,low
4630,89.185,1.906,low
4631,70.361,2.416,low
4632,85.527,1.988,low
4633,87.089,1.952,low
4634,83.726,2.030,low
4635,77.536,2.193,low
4636,74.726,2.275,low
4637,84.396,2.014,low
4638,87.265,1.948,low
4639,74.568,2.280,low
4640,84.396,2.014,low
4641,87.265,1.948,low
4642,78.735,2.159,low
4643,85.489,1.989,low
4644,82.863,2.052,low
4645,86.930,1.956,low
4646,73.294,2.319,low
4647,86.930,1.956,low
4648,80.409,2.114,low
4649,85.489,1.989,low
4650,85.484,1.989,low
4651,85.484,1.989,low
4652,85.205,1.995,low
