cell_id,theta_skew_deg,z,regime
3764,87.187,1.950,low
3765,84.969,2.001,low
3766,84.969,2.001,low
3767,86.923,1.956,low
3768,86.923,1.956,low
3769,80.569,2.110,low
3770,76.651,2.218,low
3771,87.799,1.936,low
3772,87.799,1.936,low
3773,73.811,2.303,low
3774,89.211,1.906,low
3775,71.476,2.378,low
3776,89.871,1.892,low
3777,89.871,1.892,low
3778,84.498,2.012,low
3779,85.815,1.981,low
3780,82.826,2.053,low
3781,79.920,2.127,low
3782,82.826,2.053,low
3783,58.414,2.910,low
3784,70.489,2.412,low
3785,77.126,2.204,low
3786,87.594,1.941,low
3787,77.126,2.204,low
3788,84.043,2.023,low
3789,70.303,2.418,low
3790,84.839,2.004,low
3791,74.724,2.275,low
3792,89.075,1.908,low
3793,80.825,2.103,low
3794,63.246,2.688,low
3795,86.451,1.966,low
3796,83.767,2.029,low
3797,89.075,1.908,low
3798,86.451,1.966,low
3799,76.563,2.220,low
3800,76.563,2.220,low
3801,88.679,1.917,low
3802,88.407,1.923,low
3803,85.120,1.997,low
3804,76.175,2.232,low
3805,86.963,1.955,low
3806,84.681,2.008,low
3807,89.561,1.898,low
3808,76.188,2.231,low
3809,80.383,2.115,low
3810,85.910,1.979,low
3811,86.673,1.961,low
3812,75.622,2.248,low
3813,87.460,1.944,low
3814,80.020,2.124,low
3815,81.175,2.094,low
3816,79.334,2.143,low
3817,84.879,2.003,low
3818,68.561,2.480,low
3819,86.558,1.964,low
3820,89.987,1.889,low
3821,88.084,1.930,low
3822,68.239,2.491,low
3823,88.383,1.923,low
3824,89.407,1.901,low
3825,77.691,2.188,low
3826,87.971,1.932,low
3827,77.939,2.181,low
3828,88.383,1.923,low
3829,84.610,2.009,low
3830,88.084,1.930,low
3831,88.421,1.923,low
3832,80.630,2.108,low
3833,76.078,2.235,low
3834,73.103,2.325,low
3835,82.298,2.066,low
3836,88.678,1.917,low
3837,81.061,2.097,low
3838,85.354,1.992,low
3839,88.965,1.911,low
3840,88.965,1.911,low
3841,83.813,2.028,low
3842,83.813,2.028,low
3843,81.298,2.091,low
3844,87.569,1.941,low
3845,28.654,5.933,trans
3846,58.602,2.901,low
3847,65.874,2.581,low
3848,89.822,1.893,low
3849,86.340,1.969,low
3850,81.191,2.094,low
3851,81.251,2.092,low
3852,89.197,1.906,low
3853,89.197,1.906,low
3854,86.227,1.972,low
3855,88.516,1.921,low
3856,71.981,2.362,low
3857,84.735,2.006,low
3858,84.735,2.006,low
3859,85.635,1.985,low
3860,79.299,2.144,low
3861,58.373,2.912,low
3862,71.620,2.374,low
3863,89.114,1.908,low
3864,63.474,2.678,low
3865,89.114,1.908,low
3866,77.887,2.183,low
3867,76.244,2.230,low
3868,76.046,2.235,low
3869,73.712,2.306,low
3870,76.046,2.235,low
3871,87.416,1.945,low
3872,77.203,2.202,low
3873,80.559,2.110,low
3874,76.244,2.230,low
3875,80.658,2.108,low
3876,78.153,2.175,low
3877,81.971,2.074,low
3878,87.959,1.933,low
3879,88.360,1.924,low
3880,88.360,1.924,low
3881,78.885,2.155,low
3882,71.306,2.384,low
3883,71.306,2.384,low
3884,89.525,1.899,low
3885,80.149,2.121,low
3886,82.510,2.060,low
3887,81.233,2.093,low
3888,56.884,2.989,low
3889,85.496,1.988,low
3890,85.496,1.988,low
3891,78.153,2.175,low
3892,71.943,2.363,low
3893,72.309,2.351,low
3894,81.725,2.080,low
3895,81.528,2.085,low
3896,81.688,2.081,low
3897,81.688,2.081,low
3898,88.562,1.920,low
3899,80.359,2.115,low
3900,84.172,2.020,low
3901,84.172,2.020,low
3902,86.609,1.963,low
3903,80.359,2.115,low
3904,84.648,2.008,low
3905,68.392,2.486,low
3906,71.919,2.364,low
3907,81.016,2.098,low
3908,87.416,1.945,low
3909,88.672,1.917,low
3910,79.087,2.150,low
3911,85.876,1.980,low
3912,89.308,1.904,low
3913,86.030,1.976,low
3914,84.713,2.007,low
3915,84.403,2.014,low
3916,89.995,1.889,low
3917,89.995,1.889,low
3918,88.121,1.929,low
3919,65.665,2.589,low
3920,85.844,1.980,low
3921,76.819,2.213,low
3922,89.876,1.891,low
3923,79.540,2.137,low
3924,59.238,2.870,low
3925,88.884,1.913,low
3926,77.462,2.195,low
3927,77.382,2.197,low
3928,88.388,1.923,low
3929,85.991,1.977,low
3930,77.738,2.187,low
3931,85.995,1.977,low
3932,62.603,2.716,low
3933,78.805,2.157,low
3934,78.805,2.157,low
3935,86.549,1.964,low
3936,84.256,2.018,low
3937,86.549,1.964,low
3938,74.217,2.291,low
3939,89.422,1.901,low
3940,89.100,1.908,low
3941,84.214,2.019,low
3942,80.966,2.100,low
3943,80.966,2.100,low
3944,68.490,2.482,low
3945,78.039,2.178,low
3946,89.722,1.895,low
3947,71.408,2.381,low
3948,89.722,1.895,low
3949,88.062,1.930,low
3950,88.062,1.930,low
3951,86.700,1.961,low
3952,68.729,2.473,low
3953,75.097,2.264,low
3954,89.684,1.896,low
3955,89.684,1.896,low
3956,84.415,2.014,low
3957,58.234,2.919,low
3958,60.909,2.791,low
3959,86.863,1.957,low
3960,86.863,1.957,low
3961,86.887,1.957,low
3962,79.100,2.149,low
3963,83.186,2.044,low
3964,84.734,2.006,low
3965,84.734,2.006,low
3966,65.354,2.601,low
3967,85.507,1.988,low
3968,65.577,2.592,low
3969,88.563,1.920,low
3970,88.563,1.920,low
3971,79.289,2.144,low
3972,87.804,1.936,low
3973,89.774,1.894,low
3974,84.090,2.022,low
3975,87.804,1.936,low
3976,76.112,2.234,low
3977,76.112,2.234,low
3978,82.510,2.060,low
3979,82.510,2.060,low
3980,81.816,2.078,low
3981,81.816,2.078,low
3982,82.528,2.060,low
3983,69.362,2.451,low
3984,59.671,2.849,low
3985,67.036,2.536,low
3986,87.347,1.946,low
3987,60.883,2.792,low
3988,87.347,1.946,low
3989,68.221,2.492,low
3990,79.887,2.128,low
3991,79.887,2.128,low
3992,76.723,2.216,low
3993,82.347,2.064,low
3994,86.885,1.957,low
3995,87.747,1.937,low
3996,87.747,1.937,low
3997,77.321,2.199,low
3998,83.571,2.034,low
3999,65.412,2.599,low
4000,79.119,2.149,low
4001,85.972,1.977,low
4002,85.213,1.995,low
4003,79.119,2.149,low
4004,88.493,1.921,low
4005,88.493,1.921,low
4006,81.272,2.092,low
4007,65.150,2.609,low
4008,81.272,2.092,low
4009,87.120,1.951,low
4010,82.415,2.063,low
4011,85.756,1.982,low
4012,82.799,2.053,low
4013,85.115,1.997,low
4014,85.624,1.985,low
4015,77.261,2.200,low
4016,86.071,1.975,low
4017,89.630,1.897,low
4018,86.276,1.970,low
4019,82.189,2.068,low
4020,86.389,1.968,low
4021,79.941,2.127,low
4022,72.642,2.340,low
4023,75.062,2.265,low
4024,85.959,1.978,low
4025,85.959,1.978,low
4026,78.816,2.157,low
4027,83.844,2.028,low
4028,73.274,2.320,low
4029,68.507,2.482,low
4030,78.816,2.157,low
4031,89.413,1.901,low
4032,76.959,2.209,low
4033,71.424,2.380,low
4034,79.098,2.149,low
4035,89.377,1.902,low
4036,63.278,2.687,low
4037,88.260,1.926,low
4038,85.100,1.998,low
4039,85.581,1.986,low
4040,88.260,1.926,low
4041,70.932,2.397,low
4042,78.174,2.175,low
4043,85.382,1.991,low
4044,82.031,2.072,low
4045,82.031,2.072,low
4046,79.541,2.137,low
4047,88.970,1.911,low
4048,81.779,2.079,low
4049,87.867,1.935,low
4050,71.533,2.377,low
4051,82.846,2.052,low
4052,65.064,2.613,low
4053,89.303,1.904,low
4054,75.394,2.255,low
4055,88.641,1.918,low
4056,79.760,2.131,low
4057,87.994,1.932,low
4058,88.423,1.923,low
4059,81.351,2.090,low
4060,87.994,1.932,low
4061,51.720,3.287,trans
4062,54.361,3.127,trans
4063,79.109,2.149,low
4064,88.532,1.920,low
4065,88.532,1.920,low
4066,88.589,1.919,low
4067,85.883,1.979,low
4068,85.883,1.979,low
4069,78.254,2.172,low
4070,89.516,1.899,low
4071,87.878,1.935,low
4072,84.884,2.003,low
4073,86.034,1.976,low
4074,76.929,2.210,low
4075,70.503,2.411,low
4076,82.394,2.063,low
4077,86.034,1.976,low
4078,78.000,2.179,low
4079,88.131,1.929,low
4080,88.778,1.915,low
4081,88.778,1.915,low
4082,81.851,2.077,low
4083,85.357,1.992,low
4084,85.665,1.984,low
4085,81.851,2.077,low
4086,75.417,2.254,low
4087,85.665,1.984,low
4088,87.949,1.933,low
4089,69.319,2.452,low
4090,86.390,1.968,low
4091,87.875,1.935,low
4092,79.415,2.141,low
4093,70.752,2.403,low
4094,78.934,2.154,low
4095,77.483,2.194,low
4096,84.116,2.021,low
4097,84.116,2.021,low
4098,89.308,1.904,low
4099,86.798,1.959,low
4100,62.262,2.730,low
4101,60.135,2.827,low
4102,89.308,1.904,low
4103,69.627,2.442,low
4104,81.456,2.087,low
4105,68.502,2.482,low
4106,86.951,1.955,low
4107,88.516,1.921,low
4108,88.516,1.921,low
4109,86.951,1.955,low
4110,85.515,1.988,low
4111,83.160,2.044,low
4112,86.058,1.975,low
4113,86.058,1.975,low
4114,88.180,1.928,low
4115,88.180,1.928,low
4116,89.343,1.903,low
4117,88.848,1.913,low
4118,74.181,2.292,low
4119,76.922,2.210,low
4120,76.922,2.210,low
4121,64.095,2.652,low
4122,71.411,2.381,low
4123,76.347,2.227,low
4124,89.768,1.894,low
4125,89.768,1.894,low
4126,83.232,2.042,low
4127,83.366,2.039,low
4128,71.730,2.370,low
4129,83.556,2.035,low
4130,88.406,1.923,low
4131,89.021,1.910,low
4132,86.828,1.958,low
4133,85.862,1.980,low
4134,89.800,1.893,low
4135,89.800,1.893,low
4136,80.145,2.121,low
4137,78.833,2.156,low
4138,80.145,2.121,low
4139,82.141,2.070,low
4140,64.391,2.640,low
4141,83.996,2.024,low
4142,83.996,2.024,low
4143,89.918,1.891,low
4144,87.526,1.942,low
4145,65.479,2.596,low
4146,65.882,2.580,low
4147,64.400,2.640,low
4148,86.691,1.961,low
4149,89.823,1.893,low
4150,75.860,2.241,low
4151,86.300,1.970,low
4152,70.960,2.396,low
4153,86.300,1.970,low
4154,89.101,1.908,low
4155,86.536,1.965,low
4156,80.580,2.110,low
4157,80.580,2.110,low
4158,69.849,2.434,low
4159,85.736,1.983,low
4160,82.501,2.061,low
4161,71.617,2.374,low
4162,86.169,1.973,low
4163,81.010,2.098,low
4164,81.010,2.098,low
4165,71.292,2.385,low
4166,80.348,2.116,low
4167,71.292,2.385,low
4168,88.799,1.914,low
4169,86.682,1.961,low
4170,86.339,1.969,low
4171,83.553,2.035,low
4172,85.233,1.995,low
4173,80.201,2.120,low
4174,85.233,1.995,low
4175,83.251,2.042,low
4176,83.251,2.042,low
4177,81.411,2.088,low
4178,76.958,2.209,low
4179,88.799,1.914,low
4180,87.217,1.949,low
4181,78.133,2.176,low
4182,83.151,2.044,low
4183,83.151,2.044,low
4184,73.626,2.309,low
4185,86.517,1.965,low
4186,74.733,2.275,low
4187,69.742,2.438,low
4188,50.506,3.366,trans
4189,86.887,1.957,low
4190,86.887,1.957,low
4191,82.223,2.068,low
4192,83.114,2.045,low
4193,89.512,1.899,low
4194,72.511,2.344,low
4195,89.358,1.902,low
4196,79.176,2.147,low
4197,75.109,2.263,low
4198,71.261,2.386,low
4199,87.731,1.938,low
4200,82.326,2.065,low
4201,66.731,2.548,low
4202,77.681,2.188,low
4203,76.154,2.232,low
4204,82.265,2.066,low
4205,88.730,1.916,low
4206,88.730,1.916,low
4207,86.265,1.971,low
4208,87.940,1.933,low
4209,86.265,1.971,low
4210,84.684,2.007,low
4211,79.504,2.138,low
4212,83.065,2.047,low
4213,86.486,1.966,low
4214,74.351,2.286,low
4215,84.430,2.013,low
4216,84.430,2.013,low
4217,89.613,1.897,low
4218,89.613,1.897,low
4219,81.192,2.094,low
4220,82.385,2.063,low
4221,80.995,2.099,low
4222,81.380,2.089,low
4223,62.542,2.718,low
4224,82.442,2.062,low
4225,77.992,2.180,low
4226,88.419,1.923,low
4227,88.419,1.923,low
4228,82.612,2.058,low
4229,87.311,1.947,low
4230,67.033,2.536,low
4231,87.982,1.932,low
4232,55.878,3.042,trans
4233,87.311,1.947,low
4234,77.333,2.198,low
4235,88.550,1.920,low
4236,88.550,1.920,low
4237,80.372,2.115,low
4238,85.935,1.978,low
4239,83.263,2.042,low
4240,76.686,2.217,low
4241,83.458,2.037,low
4242,52.272,3.252,trans
4243,89.354,1.903,low
4244,89.354,1.903,low
4245,52.065,3.265,trans
4246,87.711,1.938,low
4247,89.244,1.905,low
4248,74.829,2.272,low
4249,84.344,2.016,low
4250,82.071,2.071,low
4251,83.343,2.040,low
4252,72.496,2.345,low
4253,72.496,2.345,low
4254,78.496,2.166,low
4255,69.462,2.447,low
4256,85.317,1.993,low
4257,81.050,2.097,low
4258,87.724,1.938,low
4259,68.591,2.478,low
4260,87.542,1.942,low
4261,81.357,2.090,low
4262,78.557,2.164,low
4263,86.876,1.957,low
4264,88.281,1.926,low
4265,88.281,1.926,low
4266,80.130,2.122,low
4267,76.475,2.223,low
4268,68.257,2.491,low
4269,82.843,2.052,low
4270,50.709,3.352,trans
4271,89.179,1.906,low
4272,82.932,2.050,low
4273,88.498,1.921,low
4274,81.624,2.083,low
4275,80.452,2.113,low
4276,80.452,2.113,low
4277,66.552,2.554,low
4278,82.930,2.050,low
4279,82.930,2.050,low
4280,73.581,2.310,low
4281,61.871,2.748,low
4282,89.637,1.897,low
4283,88.736,1.916,low
4284,84.467,2.013,low
4285,78.296,2.171,low
4286,82.050,2.072,low
4287,88.722,1.916,low
4288,75.972,2.238,low
4289,68.233,2.491,low
4290,75.972,2.238,low
4291,56.527,3.007,trans
4292,77.172,2.203,low
4293,69.584,2.443,low
4294,85.537,1.987,low
4295,85.537,1.987,low
4296,70.433,2.414,low
4297,54.552,3.116,trans
4298,89.145,1.907,low
4299,89.145,1.907,low
4300,83.376,2.039,low
4301,69.746,2.437,low
4302,84.064,2.022,low
4303,84.131,2.021,low
4304,73.992,2.298,low
4305,85.047,1.999,low
4306,85.047,1.999,low
4307,87.828,1.936,low
4308,87.828,1.936,low
4309,78.492,2.166,low
4310,81.479,2.086,low
4311,81.479,2.086,low
4312,73.574,2.311,low
4313,69.574,2.443,low
4314,68.495,2.482,low
4315,66.830,2.544,low
4316,72.964,2.330,low
4317,72.964,2.330,low
4318,76.983,2.208,low
4319,81.529,2.085,low
4320,67.803,2.507,low
4321,79.808,2.130,low
4322,77.906,2.182,low
4323,77.906,2.182,low
4324,78.612,2.163,low
4325,84.844,2.004,low
4326,89.392,1.902,low
4327,88.127,1.929,low
4328,85.856,1.980,low
4329,88.745,1.916,low
4330,73.399,2.316,low
4331,73.874,2.301,low
4332,72.267,2.352,low
4333,85.780,1.982,low
4334,88.215,1.927,low
4335,85.814,1.981,low
4336,85.814,1.981,low
4337,84.245,2.018,low
4338,68.892,2.468,low
4339,65.921,2.579,low
4340,81.875,2.076,low
4341,82.293,2.066,low
4342,65.469,2.597,low
4343,79.548,2.137,low
4344,77.646,2.189,low
4345,78.039,2.178,low
4346,78.039,2.178,low
4347,61.895,2.747,low
4348,83.072,2.046,low
4349,84.472,2.013,low
4350,85.845,1.980,low
4351,85.731,1.983,low
4352,66.167,2.569,low
4353,85.845,1.980,low
4354,80.105,2.122,low
4355,84.472,2.013,low
4356,66.298,2.564,low
4357,76.430,2.224,low
4358,77.746,2.187,low
4359,80.698,2.107,low
4360,87.037,1.953,low
4361,77.549,2.192,low
4362,78.977,2.153,low
4363,71.721,2.370,low
4364,71.721,2.370,low
4365,86.547,1.964,low
4366,88.911,1.912,low
4367,88.911,1.912,low
4368,87.949,1.933,low
4369,72.711,2.338,low
4370,86.468,1.966,low
4371,83.525,2.035,low
4372,89.839,1.892,low
4373,79.809,2.130,low
4374,75.154,2.262,low
4375,82.408,2.063,low
4376,82.408,2.063,low
4377,82.821,2.053,low
4378,80.195,2.120,low
4379,82.522,2.060,low
4380,89.434,1.901,low
4381,66.594,2.553,low
4382,58.178,2.922,low
4383,82.548,2.059,low
4384,82.548,2.059,low
4385,81.381,2.089,low
4386,74.975,2.267,low
4387,74.975,2.267,low
4388,69.559,2.444,low
4389,84.090,2.022,low
4390,68.816,2.470,low
4391,89.587,1.898,low
4392,68.019,2.499,low
4393,64.972,2.617,low
4394,87.420,1.945,low
4395,66.441,2.559,low
4396,86.158,1.973,low
4397,84.814,2.004,low
4398,66.441,2.559,low
4399,88.332,1.925,low
4400,73.907,2.300,low
4401,87.572,1.941,low
4402,72.855,2.333,low
4403,77.537,2.192,low
4404,88.503,1.921,low
4405,55.997,3.036,trans
4406,73.907,2.300,low
4407,76.841,2.212,low
4408,87.508,1.943,low
4409,87.508,1.943,low
4410,88.677,1.917,low
4411,83.271,2.042,low
4412,84.606,2.009,low
4413,85.267,1.994,low
4414,76.388,2.225,low
4415,76.388,2.225,low
4416,65.965,2.577,low
4417,86.891,1.956,low
4418,86.891,1.956,low
4419,78.632,2.162,low
4420,65.965,2.577,low
4421,79.133,2.148,low
4422,79.599,2.136,low
4423,79.599,2.136,low
4424,88.278,1.926,low
4425,82.603,2.058,low
4426,89.402,1.902,low
4427,71.386,2.381,low
4428,70.831,2.400,low
4429,87.065,1.953,low
4430,83.152,2.044,low
4431,87.065,1.953,low
4432,83.152,2.044,low
4433,86.509,1.965,low
4434,86.509,1.965,low
4435,83.747,2.030,low
4436,71.982,2.362,low
4437,88.976,1.911,low
4438,87.822,1.936,low
4439,86.730,1.960,low
4440,87.485,1.943,low
4441,73.741,2.305,low
4442,84.865,2.003,low
4443,89.086,1.908,low
4444,86.110,1.974,low
4445,84.865,2.003,low
4446,73.791,2.304,low
4447,82.527,2.060,low
4448,86.110,1.974,low
4449,88.944,1.911,low
4450,88.944,1.911,low
4451,73.291,2.320,low
4452,57.776,2.942,low
4453,79.773,2.131,low
4454,88.925,1.912,low
4455,88.925,1.912,low
4456,73.712,2.306,low
4457,85.443,1.990,low
4458,67.684,2.512,low
4459,88.766,1.915,low
4460,83.465,2.037,low
4461,86.293,1.970,low
4462,86.293,1.970,low
4463,84.654,2.008,low
4464,84.444,2.013,low
4465,80.513,2.111,low
4466,80.230,2.119,low
4467,89.034,1.909,low
4468,89.034,1.909,low
4469,78.442,2.167,low
4470,84.444,2.013,low
4471,86.540,1.964,low
4472,88.091,1.930,low
4473,59.463,2.859,low
4474,76.152,2.232,low
4475,66.187,2.568,low
4476,75.373,2.255,low
4477,83.214,2.043,low
4478,83.214,2.043,low
4479,69.176,2.457,low
4480,87.815,1.936,low
4481,86.901,1.956,low
4482,87.000,1.954,low
4483,86.901,1.956,low
4484,72.710,2.338,low
4485,82.143,2.070,low
4486,82.143,2.070,low
4487,75.863,2.241,low
4488,87.939,1.933,low
4489,71.347,2.383,low
4490,89.744,1.894,low
4491,82.571,2.059,low
4492,78.604,2.163,low
4493,72.409,2.348,low
4494,86.456,1.966,low
4495,87.918,1.934,low
4496,77.718,2.187,low
4497,78.836,2.156,low
4498,86.128,1.974,low
4499,86.581,1.963,low
4500,86.581,1.963,low
4501,86.128,1.974,low
4502,74.711,2.275,low
4503,75.679,2.246,low
4504,86.605,1.963,low
4505,84.138,2.020,low
4506,81.559,2.084,low
4507,84.570,2.010,low
4508,84.570,2.010,low
4509,85.901,1.979,low
4510,83.255,2.042,low
4511,67.889,2.504,low
4512,84.191,2.019,low
4513,65.257,2.605,low
4514,89.381,1.902,low
4515,76.798,2.214,low
4516,85.082,1.998,low
4517,88.071,1.930,low
4518,85.082,1.998,low
4519,80.928,2.101,low
4520,80.928,2.101,low
4521,88.477,1.921,low
4522,85.214,1.995,low
4523,88.477,1.921,low
4524,67.889,2.504,low
4525,78.397,2.168,low
4526,71.588,2.375,low
4527,85.557,1.987,low
4528,89.143,1.907,low
4529,89.143,1.907,low
4530,78.400,2.168,low
4531,59.510,2.857,low
4532,74.707,2.276,low
4533,74.707,2.276,low
4534,79.149,2.148,low
4535,89.111,1.908,low
4536,84.067,2.022,low
4537,73.743,2.305,low
4538,83.898,2.026,low
4539,84.110,2.021,low
4540,87.959,1.933,low
4541,78.635,2.162,low
4542,78.635,2.162,low
4543,81.092,2.096,low
4544,84.370,2.015,low
4545,74.668,2.277,low
4546,77.567,2.192,low
4547,87.936,1.933,low
4548,68.023,2.499,low
4549,81.498,2.086,low
4550,87.665,1.939,low
4551,88.216,1.927,low
4552,85.377,1.991,low
4553,88.412,1.923,low
4554,83.609,2.033,low
4555,89.970,1.890,low
4556,76.294,2.228,low
4557,71.782,2.368,low
4558,76.499,2.222,low
4559,60.147,2.826,low
4560,73.158,2.324,low
4561,80.925,2.101,low
4562,80.925,2.101,low
4563,88.207,1.927,low
4564,83.891,2.026,low
4565,83.634,2.033,low
4566,82.866,2.051,low
4567,86.513,1.965,low
4568,74.473,2.283,low
4569,84.374,2.015,low
4570,85.530,1.988,low
4571,85.530,1.988,low
4572,72.315,2.351,low
4573,89.654,1.896,low
4574,87.044,1.953,low
4575,76.399,2.225,low
4576,72.927,2.331,low
4577,84.712,2.007,low
4578,85.497,1.988,low
4579,89.638,1.897,low
4580,81.603,2.083,low
4581,78.358,2.170,low
4582,77.728,2.187,low
4583,81.890,2.076,low
4584,81.783,2.079,low
4585,77.728,2.187,low
4586,85.981,1.977,low
4587,76.417,2.225,low
4588,81.392,2.089,low
4589,81.392,2.089,low
4590,84.350,2.015,low
4591,86.703,1.961,low
4592,78.789,2.158,low
4593,78.789,2.158,low
4594,73.831,2.303,low
4595,73.478,2.314,low
4596,89.567,1.898,low
4597,85.321,1.992,low
4598,86.282,1.970,low
4599,85.321,1.992,low
4600,89.567,1.898,low
4601,80.919,2.101,low
4602,82.283,2.066,low
4603,82.283,2.066,low
4604,74.644,2.277,low
4605,82.299,2.066,low
4606,60.348,2.817,low
4607,76.929,2.210,low
4608,76.817,2.213,low
4609,82.258,2.067,low
4610,86.859,1.957,low
4611,86.829,1.958,low
4612,86.859,1.957,low
4613,77.920,2.182,low
4614,75.572,2.250,low
4615,86.652,1.962,low
4616,85.741,1.983,low
4617,88.023,1.931,low
4618,88.368,1.924,low
4619,86.914,1.956,low
4620,86.914,1.956,low
4621,82.305,2.065,low
4622,88.368,1.924,low
4623,78.871,2.155,low
4624,88.235,1.927,low
4625,82.029,2.072,low
4626,84.469,2.013,low
4627,81.234,2.093,low
4628,86.761,1.959,low
4629,86.761,1.959,low
4630,83.300,2.041,low
4631,88.293,1.925,low
4632,89.343,1.903,low
4633,84.526,2.011,low
4634,87.470,1.944,low
4635,89.617,1.897,low
4636,87.470,1.944,low
4637,72.882,2.333,low
4638,74.135,2.293,low
4639,72.462,2.346,low
4640,82.186,2.068,low
4641,85.381,1.991,low
4642,77.674,2.189,low
4643,80.315,2.117,low
4644,89.032,1.909,low
4645,86.681,1.961,low
4646,87.118,1.951,low
4647,83.494,2.036,low
4648,79.496,2.138,low
4649,86.788,1.959,low
4650,84.562,2.010,low
4651,66.900,2.541,low
4652,72.161,2.356,low
4653,79.703,2.133,low
4654,89.959,1.890,low
4655,86.315,1.970,low
4656,89.340,1.903,low
4657,61.476,2.765,low
4658,80.222,2.119,low
4659,73.732,2.306,low
4660,86.208,1.972,low
4661,84.149,2.020,low
4662,72.773,2.336,low
4663,69.714,2.439,low
4664,78.500,2.166,low
4665,84.149,2.020,low
4666,88.427,1.922,low
4667,75.332,2.257,low
4668,75.332,2.257,low
4669,78.287,2.172,low
4670,89.715,1.895,low
4671,89.715,1.895,low
4672,71.007,2.394,low
4673,82.017,2.073,low
4674,82.349,2.064,low
4675,88.908,1.912,low
4676,88.992,1.910,low
4677,87.828,1.936,low
4678,78.430,2.168,low
4679,78.753,2.159,low
4680,78.753,2.159,low
4681,82.925,2.050,low
4682,86.058,1.975,low
4683,75.756,2.244,low
4684,89.785,1.893,low
4685,89.785,1.893,low
4686,81.693,2.081,low
4687,82.377,2.064,low
4688,71.596,2.374,low
4689,72.806,2.335,low
4690,81.893,2.076,low
4691,83.723,2.030,low
4692,86.118,1.974,low
4693,75.140,2.262,low
4694,89.931,1.890,low
4695,88.388,1.923,low
4696,85.046,1.999,low
4697,86.081,1.975,low
4698,71.625,2.373,low
4699,75.082,2.264,low
4700,77.163,2.203,low
4701,89.640,1.896,low
4702,85.893,1.979,low
4703,85.883,1.979,low
4704,71.153,2.389,low
4705,82.842,2.052,low
4706,77.805,2.185,low
4707,88.331,1.925,low
4708,77.805,2.185,low
4709,83.684,2.031,low
4710,86.285,1.970,low
4711,87.562,1.941,low
4712,75.988,2.237,low
4713,87.562,1.941,low
4714,89.671,1.896,low
4715,89.671,1.896,low
4716,72.940,2.331,low
4717,75.988,2.237,low
4718,88.908,1.912,low
4719,86.051,1.976,low
4720,81.208,2.093,low
4721,87.654,1.939,low
4722,85.205,1.995,low
4723,76.745,2.215,low
4724,74.524,2.281,low
4725,76.654,2.218,low
4726,81.024,2.098,low
4727,85.876,1.980,low
4728,84.438,2.013,low
4729,82.364,2.064,low
4730,70.665,2.406,low
4731,80.197,2.120,low
4732,80.658,2.108,low
4733,74.062,2.295,low
4734,89.027,1.910,low
4735,89.027,1.910,low
4736,88.670,1.917,low
4737,88.670,1.917,low
4738,87.746,1.937,low
4739,86.998,1.954,low
4740,86.998,1.954,low
4741,73.460,2.314,low
4742,74.800,2.273,low
4743,68.728,2.474,low
4744,87.761,1.937,low
4745,87.965,1.933,low
4746,85.947,1.978,low
4747,88.642,1.918,low
4748,88.930,1.912,low
4749,86.475,1.966,low
4750,88.642,1.918,low
4751,81.447,2.087,low
4752,79.706,2.133,low
4753,59.874,2.839,low
4754,89.608,1.897,low
4755,83.687,2.031,low
4756,78.321,2.171,low
4757,88.266,1.926,low
4758,83.687,2.031,low
4759,78.472,2.166,low
4760,78.472,2.166,low
4761,82.010,2.073,low
4762,79.706,2.133,low
4763,80.375,2.115,low
4764,37.786,4.499,trans
4765,84.815,2.004,low
4766,78.268,2.172,low
4767,82.385,2.063,low
4768,84.680,2.008,low
4769,89.027,1.910,low
4770,68.909,2.467,low
4771,79.218,2.146,low
4772,88.828,1.914,low
4773,88.584,1.919,low
4774,88.930,1.912,low
4775,88.584,1.919,low
4776,78.000,2.179,low
4777,83.323,2.040,low
4778,84.235,2.018,low
4779,86.820,1.958,low
4780,75.358,2.256,low
4781,82.582,2.059,low
4782,87.332,1.947,low
4783,81.013,2.098,low
4784,80.355,2.116,low
4785,87.397,1.945,low
4786,88.482,1.921,low
4787,80.366,2.115,low
4788,88.921,1.912,low
4789,59.188,2.872,low
4790,86.884,1.957,low
4791,49.435,3.439,trans
4792,89.935,1.890,low
4793,89.935,1.890,low
4794,84.355,2.015,low
4795,78.529,2.165,low
4796,69.492,2.446,low
4797,86.016,1.976,low
4798,79.305,2.144,low
4799,75.003,2.267,low
4800,85.196,1.995,low
4801,82.297,2.066,low
4802,82.297,2.066,low
4803,81.875,2.076,low
4804,84.901,2.002,low
4805,84.232,2.018,low
4806,74.728,2.275,low
4807,86.116,1.974,low
4808,81.807,2.078,low
4809,78.426,2.168,low
4810,78.364,2.169,low
4811,85.228,1.995,low
4812,75.433,2.254,low
4813,84.249,2.018,low
4814,84.249,2.018,low
4815,83.436,2.037,low
4816,75.433,2.254,low
4817,84.154,2.020,low
4818,86.623,1.963,low
4819,62.882,2.703,low
4820,86.623,1.963,low
4821,78.403,2.168,low
4822,72.219,2.354,low
4823,72.970,2.330,low
4824,78.403,2.168,low
4825,86.328,1.969,low
4826,68.826,2.470,low
4827,82.792,2.053,low
4828,81.579,2.084,low
4829,88.516,1.921,low
4830,88.516,1.921,low
4831,65.285,2.604,low
4832,89.574,1.898,low
4833,88.419,1.923,low
4834,78.241,2.173,low
4835,89.574,1.898,low
4836,78.241,2.173,low
4837,86.180,1.973,low
